BLDGID2  ,STR402   ,PAIR402  ,SQFTC2   ,BCWM2C   ,YRCONC2C ,REGION2  ,XSECWT2  ,ELSUPL2N ,NGSUPL2N ,FKSUPL2N ,STSUPL2N ,PRSUPL2N ,SQFT1T   ,SQFTC1T  ,HEATP1T  ,COOLP1T  ,ELUSED1T ,NGUSED1T ,FKUSED1T ,STUSED1T ,CWUSED1T ,COUSED1T ,PRUSED1T ,HWUSED1T ,WOUSED1T ,SOUSED1T ,NFLOOR1T ,YRCON1T  ,YRCONC1T ,BCWM1T   ,GLASP1T  ,GLASPC1T ,GLASS1T  ,NTANKS1T ,TOTCAP1T ,IMPSF1T  ,IMPNOF1T ,IMPYR1T  ,IMPYRC1T ,IMPPG1T  ,IMPPGC1T ,IMPNFT1T ,IMPCAP1T ,LONGWT2  
06107 ,12 ,2 ,03 ,11 ,01 ,2 ,119.63 ,1 ,1 ,2 ,2 ,2 ,3000 ,02 ,100 ,100 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,4 ,1900 ,01 ,11 ,2 ,4 ,2 ,0 ,  ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,126.35
06108 ,35 ,1 ,03 ,07 ,03 ,2 ,1189.74 ,1 ,1 ,2 ,2 ,2 ,7100 ,03 ,90 ,10 ,1 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1935 ,03 ,07 ,2 ,4 ,1 ,1 ,275 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1256.59
06109 ,29 ,1 ,07 ,11 ,08 ,2 ,6.26 ,1 ,1 ,2 ,1 ,2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0
06110 ,35 ,1 ,02 ,15 ,02 ,2 ,1876.98 ,1 ,1 ,2 ,2 ,2 ,4050 ,02 ,50 ,0 ,1 ,1 ,2 ,2 ,2 ,2 ,1 ,2 ,2 ,2 ,2 ,9999 ,02 ,15 ,2 ,4 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1960.45
06111 ,23 ,2 ,02 ,09 ,04 ,1 ,400 ,1 ,2 ,2 ,2 ,2 ,4550 ,02 ,100 ,100 ,1 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,9999 ,04 ,09 ,2 ,4 ,2 ,1 ,500 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,400
06112 ,19 ,2 ,02 ,17 ,03 ,3 ,336.1 ,2 ,2 ,2 ,2 ,2 ,910 ,01 ,100 ,50 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,2 ,1 ,9999 ,03 ,09 ,2 ,3 ,2 ,0 ,  ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,336.1
06113 ,14 ,1 ,05 ,04 ,05 ,1 ,200 ,1 ,2 ,1 ,1 ,2 ,34500 ,05 ,100 ,90 ,1 ,2 ,2 ,1 ,2 ,2 ,2 ,1 ,2 ,2 ,2 ,1966 ,05 ,04 ,2 ,3 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,200
06114 ,10 ,1 ,02 ,09 ,02 ,3 ,1008.7 ,1 ,2 ,1 ,2 ,2 ,2750 ,02 ,100 ,0 ,1 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,9999 ,02 ,09 ,2 ,4 ,2 ,1 ,1000 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1008.7
06115 ,08 ,2 ,06 ,11 ,08 ,3 ,406.69 ,1 ,2 ,2 ,2 ,2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0
06116 ,14 ,1 ,05 ,07 ,01 ,1 ,311.38 ,1 ,1 ,2 ,2 ,2 ,35500 ,05 ,100 ,66 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,1887 ,01 ,07 ,2 ,3 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,311.38
06117 ,13 ,1 ,02 ,02 ,07 ,3 ,2291.7 ,1 ,2 ,1 ,2 ,2 ,1600 ,02 ,100 ,100 ,1 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1976 ,07 ,02 ,2 ,4 ,1 ,1 ,300 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2291.7
06118 ,09 ,2 ,02 ,06 ,05 ,2 ,1359.82 ,1 ,2 ,2 ,2 ,2 ,3050 ,02 ,100 ,100 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,9999 ,05 ,06 ,2 ,3 ,1 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1359.82
06119 ,29 ,1 ,07 ,03 ,06 ,2 ,107.42 ,1 ,1 ,2 ,2 ,2 ,94000 ,06 ,95 ,80 ,1 ,1 ,2 ,2 ,2 ,2 ,1 ,2 ,2 ,2 ,2 ,1971 ,06 ,03 ,2 ,4 ,1 ,0 ,  ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,111.56
06120 ,10 ,2 ,03 ,11 ,07 ,3 ,1000 ,1 ,2 ,2 ,2 ,2 ,6300 ,03 ,60 ,60 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1978 ,07 ,11 ,2 ,3 ,1 ,0 ,  ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1379.2
06121 ,09 ,1 ,04 ,09 ,04 ,2 ,495.67 ,1 ,1 ,2 ,2 ,1 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0
06122 ,09 ,2 ,05 ,03 ,02 ,2 ,107.42 ,1 ,1 ,2 ,2 ,1 ,33500 ,05 ,100 ,0 ,1 ,2 ,1 ,2 ,2 ,2 ,1 ,2 ,2 ,2 ,3 ,9999 ,02 ,03 ,2 ,3 ,1 ,1 ,10000 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,111.56
06123 ,13 ,1 ,06 ,07 ,03 ,3 ,15.66 ,1 ,1 ,2 ,2 ,2 ,81000 ,06 ,100 ,5 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,9999 ,03 ,07 ,2 ,4 ,1 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,15.66
06124 ,35 ,1 ,01 ,02 ,02 ,2 ,1042.37 ,1 ,2 ,2 ,2 ,1 ,940 ,01 ,100 ,100 ,1 ,2 ,1 ,2 ,2 ,2 ,1 ,2 ,2 ,2 ,1 ,9999 ,02 ,11 ,2 ,4 ,2 ,1 ,300 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1042.37
06125 ,15 ,2 ,01 ,09 ,03 ,1 ,1500 ,1 ,1 ,2 ,2 ,2 ,9900 ,03 ,100 ,0 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,9999 ,03 ,09 ,2 ,4 ,1 ,0 ,  ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1500
06126 ,13 ,2 ,02 ,17 ,03 ,3 ,3089.9 ,2 ,2 ,2 ,2 ,2 ,3150 ,02 ,0 ,0 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,9999 ,03 ,17 ,2 ,3 ,1 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3089.9
06127 ,29 ,1 ,08 ,07 ,04 ,2 ,6.32 ,1 ,1 ,1 ,2 ,2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0
06128 ,08 ,1 ,01 ,15 ,03 ,3 ,1491.39 ,1 ,2 ,2 ,2 ,2 ,390 ,01 ,0 ,0 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,9999 ,03 ,15 ,2 ,4 ,1 ,0 ,  ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1491.39
06129 ,27 ,1 ,08 ,17 ,08 ,3 ,2.91 ,1 ,2 ,1 ,2 ,2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0
06130 ,10 ,2 ,02 ,14 ,03 ,3 ,1200 ,1 ,2 ,2 ,2 ,2 ,2000 ,02 ,100 ,100 ,1 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,9999 ,03 ,14 ,2 ,3 ,2 ,1 ,300 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,1200
06131 ,10 ,2 ,04 ,03 ,05 ,3 ,1200 ,1 ,2 ,2 ,2 ,2 ,25000 ,04 ,100 ,5 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,1963 ,05 ,03 ,1 ,2 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1200
06132 ,14 ,2 ,02 ,02 ,02 ,1 ,500 ,1 ,2 ,1 ,2 ,1 ,4250 ,02 ,100 ,0 ,1 ,2 ,1 ,2 ,2 ,2 ,1 ,2 ,2 ,2 ,2 ,9999 ,02 ,02 ,2 ,4 ,2 ,1 ,1000 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,500
06133 ,27 ,2 ,01 ,09 ,05 ,3 ,1568.09 ,1 ,2 ,2 ,2 ,1 ,1350 ,02 ,100 ,100 ,1 ,2 ,2 ,2 ,2 ,2 ,1 ,2 ,2 ,2 ,1 ,9999 ,05 ,09 ,2 ,4 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1568.09
06134 ,23 ,2 ,07 ,03 ,04 ,1 ,12.44 ,1 ,1 ,2 ,2 ,2 ,160000 ,07 ,100 ,1 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,1960 ,04 ,03 ,1 ,2 ,1 ,0 ,  ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,24.26
06135 ,02 ,2 ,06 ,11 ,03 ,3 ,130.43 ,1 ,1 ,2 ,2 ,2 ,78000 ,06 ,95 ,95 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,4 ,9999 ,03 ,11 ,1 ,2 ,1 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,130.43
06136 ,03 ,2 ,05 ,11 ,06 ,2 ,150 ,1 ,1 ,2 ,2 ,2 ,35500 ,05 ,100 ,100 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,1971 ,06 ,11 ,2 ,4 ,1 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,155.78
06137 ,15 ,2 ,05 ,03 ,05 ,1 ,11.06 ,1 ,1 ,2 ,2 ,2 ,45000 ,05 ,100 ,50 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,1968 ,05 ,03 ,1 ,2 ,1 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,21.57
06138 ,27 ,1 ,05 ,03 ,05 ,3 ,400 ,1 ,1 ,2 ,2 ,2 ,38000 ,05 ,100 ,100 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,4 ,9999 ,05 ,03 ,2 ,4 ,1 ,0 ,  ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,400
06139 ,03 ,1 ,07 ,11 ,02 ,2 ,52.78 ,1 ,1 ,2 ,1 ,2 ,168000 ,07 ,100 ,70 ,1 ,2 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,25 ,1912 ,02 ,11 ,2 ,3 ,1 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,54.82
06140 ,22 ,2 ,03 ,03 ,07 ,4 ,100 ,1 ,1 ,2 ,2 ,2 ,8600 ,03 ,100 ,100 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,1974 ,07 ,02 ,2 ,3 ,1 ,0 ,  ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,100
06141 ,17 ,2 ,04 ,07 ,05 ,1 ,105.63 ,1 ,2 ,1 ,2 ,2 ,12750 ,04 ,100 ,10 ,1 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,9999 ,05 ,07 ,2 ,4 ,1 ,2 ,1500 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,105.63
06142 ,29 ,1 ,05 ,07 ,01 ,2 ,314.13 ,1 ,1 ,2 ,2 ,2 ,34500 ,05 ,100 ,1 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,7 ,1898 ,01 ,07 ,2 ,4 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,326.25
06143 ,30 ,1 ,04 ,09 ,06 ,4 ,2000 ,1 ,2 ,1 ,2 ,2 ,10250 ,04 ,55 ,0 ,1 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1971 ,06 ,09 ,2 ,4 ,2 ,1 ,2000 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2000
06144 ,24 ,1 ,03 ,03 ,01 ,2 ,200 ,1 ,1 ,2 ,2 ,2 ,9700 ,03 ,100 ,15 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,4 ,1894 ,01 ,03 ,2 ,4 ,1 ,0 ,  ,1 ,2 ,2 ,2 ,1 ,1 ,2 ,2 ,211.24
06145 ,07 ,2 ,05 ,13 ,03 ,1 ,643.82 ,1 ,1 ,2 ,2 ,2 ,37000 ,05 ,100 ,2 ,1 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,6 ,9999 ,03 ,13 ,2 ,3 ,2 ,1 ,5000 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,643.82
06146 ,29 ,1 ,03 ,13 ,02 ,2 ,453.27 ,1 ,1 ,2 ,2 ,2 ,2350 ,02 ,100 ,0 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,9999 ,02 ,13 ,2 ,4 ,2 ,0 ,  ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,478.74
06147 ,29 ,1 ,03 ,09 ,06 ,2 ,418.09 ,1 ,1 ,2 ,2 ,2 ,9900 ,03 ,100 ,3 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,9999 ,06 ,09 ,2 ,4 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,441.58
06148 ,12 ,1 ,05 ,15 ,08 ,2 ,109.07 ,1 ,1 ,2 ,2 ,2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0
06149 ,08 ,2 ,02 ,04 ,05 ,3 ,1224.14 ,1 ,1 ,2 ,2 ,2 ,1300 ,02 ,100 ,75 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,2 ,1 ,1968 ,05 ,04 ,2 ,4 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1224.14
06150 ,03 ,2 ,01 ,07 ,01 ,2 ,1135.54 ,1 ,2 ,2 ,2 ,1 ,810 ,01 ,100 ,0 ,1 ,2 ,2 ,2 ,2 ,2 ,1 ,2 ,2 ,2 ,1 ,1800 ,01 ,07 ,2 ,3 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1633.71
06151 ,07 ,1 ,07 ,03 ,05 ,1 ,100 ,1 ,1 ,1 ,2 ,2 ,182000 ,07 ,100 ,100 ,1 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,1967 ,05 ,03 ,2 ,4 ,1 ,2 ,40000 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,100
06152 ,21 ,1 ,06 ,16 ,08 ,3 ,23.63 ,1 ,2 ,2 ,2 ,2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0
06153 ,10 ,2 ,01 ,16 ,05 ,3 ,1584.56 ,1 ,1 ,2 ,2 ,2 ,30 ,01 ,100 ,100 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,1968 ,05 ,16 ,2 ,3 ,2 ,0 ,  ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1584.56
06154 ,08 ,1 ,09 ,11 ,06 ,3 ,11.98 ,2 ,1 ,1 ,2 ,2 ,600000 ,09 ,95 ,90 ,2 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,31 ,1971 ,06 ,11 ,1 ,1 ,1 ,4 ,260818 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,11.98
06155 ,03 ,2 ,05 ,09 ,04 ,2 ,400 ,1 ,1 ,2 ,2 ,2 ,25500 ,05 ,10 ,2 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,9999 ,04 ,09 ,2 ,3 ,8 ,0 ,  ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,415.43
06156 ,04 ,1 ,04 ,16 ,05 ,1 ,400 ,2 ,2 ,2 ,2 ,2 ,17750 ,04 ,75 ,0 ,1 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,4 ,1967 ,05 ,13 ,2 ,4 ,2 ,2 ,550 ,1 ,2 ,1 ,1 ,2 ,2 ,2 ,2 ,400
06157 ,09 ,1 ,01 ,11 ,03 ,2 ,1232.21 ,1 ,1 ,2 ,2 ,2 ,890 ,01 ,100 ,0 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,9999 ,03 ,11 ,2 ,4 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1319.48
06158 ,32 ,2 ,05 ,14 ,06 ,3 ,232.64 ,1 ,2 ,2 ,2 ,1 ,26500 ,05 ,90 ,90 ,1 ,2 ,2 ,2 ,2 ,2 ,1 ,2 ,2 ,2 ,2 ,1973 ,06 ,14 ,2 ,4 ,2 ,0 ,  ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,232.64
06159 ,20 ,1 ,08 ,17 ,08 ,4 ,20.79 ,1 ,2 ,2 ,2 ,2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0
06160 ,23 ,2 ,02 ,11 ,07 ,1 ,1693.17 ,1 ,2 ,1 ,2 ,2 ,3250 ,02 ,100 ,100 ,1 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,1977 ,07 ,11 ,2 ,3 ,1 ,1 ,1000 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1693.17
06161 ,28 ,2 ,02 ,04 ,06 ,1 ,1760.78 ,1 ,2 ,1 ,2 ,2 ,3900 ,02 ,95 ,66 ,1 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1973 ,06 ,04 ,2 ,3 ,2 ,1 ,275 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,1760.78
06162 ,29 ,1 ,08 ,03 ,04 ,2 ,12 ,1 ,1 ,1 ,2 ,2 ,255000 ,08 ,100 ,5 ,1 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,1952 ,04 ,03 ,1 ,2 ,2 ,1 ,20000 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,12.47
06163 ,21 ,1 ,06 ,11 ,08 ,3 ,23.63 ,1 ,2 ,2 ,2 ,2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0
06164 ,06 ,1 ,06 ,11 ,05 ,2 ,191.65 ,1 ,1 ,2 ,2 ,2 ,56000 ,06 ,100 ,100 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,1964 ,05 ,11 ,1 ,1 ,1 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,199.05
06165 ,01 ,1 ,04 ,17 ,08 ,4 ,176.38 ,1 ,2 ,2 ,2 ,2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0
06166 ,22 ,2 ,04 ,11 ,08 ,4 ,219.76 ,1 ,1 ,2 ,2 ,2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0
06167 ,29 ,2 ,08 ,14 ,05 ,2 ,100 ,1 ,1 ,2 ,1 ,2 ,480000 ,08 ,60 ,60 ,1 ,1 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,22 ,1969 ,05 ,14 ,1 ,2 ,1 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,103.86
06168 ,08 ,1 ,01 ,09 ,04 ,3 ,2638.39 ,1 ,2 ,2 ,2 ,2 ,740 ,01 ,50 ,100 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,9999 ,04 ,09 ,2 ,4 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2638.39
06169 ,10 ,2 ,02 ,15 ,04 ,3 ,1000 ,1 ,1 ,2 ,2 ,2 ,3450 ,02 ,0 ,0 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,9999 ,04 ,15 ,2 ,4 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1000
06170 ,15 ,2 ,06 ,11 ,03 ,1 ,355.39 ,1 ,2 ,2 ,1 ,2 ,24250 ,04 ,15 ,20 ,1 ,2 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,13 ,9999 ,03 ,11 ,2 ,4 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,355.39
06171 ,02 ,1 ,02 ,11 ,04 ,3 ,1233.12 ,1 ,2 ,2 ,2 ,2 ,1750 ,02 ,100 ,100 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,9999 ,04 ,11 ,2 ,4 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1233.12
06172 ,13 ,1 ,08 ,15 ,06 ,3 ,24.4 ,1 ,1 ,1 ,2 ,2 ,415000 ,08 ,100 ,100 ,1 ,2 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,5 ,1971 ,06 ,15 ,2 ,4 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,24.4
06173 ,00 ,0 ,04 ,15 ,08 ,1 ,1 ,1 ,1 ,2 ,2 ,2 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0
06174 ,00 ,0 ,08 ,05 ,04 ,2 ,1 ,1 ,1 ,1 ,2 ,2 ,365000 ,08 ,100 ,90 ,1 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,7 ,1952 ,04 ,05 ,2 ,3 ,2 ,1 ,38735 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1.04
06175 ,26 ,1 ,09 ,11 ,06 ,1 ,6 ,1 ,2 ,2 ,1 ,2 ,700000 ,09 ,100 ,70 ,1 ,1 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,50 ,1972 ,06 ,11 ,1 ,1 ,1 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,6
06176 ,07 ,2 ,08 ,04 ,03 ,1 ,6 ,1 ,1 ,2 ,2 ,2 ,260000 ,08 ,100 ,0 ,1 ,1 ,2 ,2 ,2 ,1 ,2 ,2 ,2 ,2 ,4 ,1930 ,03 ,04 ,1 ,2 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,6.38
06177 ,13 ,2 ,06 ,12 ,04 ,3 ,25.02 ,1 ,2 ,2 ,2 ,1 ,58000 ,06 ,100 ,15 ,1 ,2 ,1 ,2 ,2 ,2 ,1 ,2 ,2 ,2 ,3 ,1952 ,04 ,12 ,1 ,2 ,2 ,1 ,9000 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,25.02
06178 ,28 ,2 ,04 ,09 ,07 ,1 ,595.24 ,1 ,1 ,2 ,2 ,2 ,12000 ,04 ,100 ,20 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1 ,1974 ,07 ,09 ,2 ,4 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,595.24
06179 ,29 ,2 ,10 ,05 ,05 ,2 ,6.01 ,1 ,1 ,2 ,2 ,2 ,1700000 ,10 ,100 ,100 ,1 ,1 ,1 ,2 ,2 ,1 ,2 ,2 ,2 ,2 ,9 ,1967 ,05 ,05 ,2 ,4 ,1 ,2 ,4500 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,6.38
06180 ,06 ,1 ,04 ,03 ,04 ,2 ,400 ,1 ,1 ,2 ,2 ,2 ,13250 ,04 ,100 ,0 ,1 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,1957 ,04 ,03 ,1 ,2 ,2 ,0 ,  ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,427.98
06181 ,35 ,1 ,07 ,07 ,07 ,2 ,103.46 ,1 ,1 ,1 ,2 ,2 ,114000 ,07 ,100 ,5 ,1 ,1 ,1 ,2 ,2 ,2 ,1 ,2 ,2 ,2 ,2 ,1977 ,07 ,07 ,2 ,4 ,1 ,2 ,20000 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,107.45
06182 ,33 ,1 ,04 ,09 ,02 ,3 ,203.99 ,1 ,2 ,1 ,2 ,2 ,17250 ,04 ,75 ,75 ,1 ,2 ,1 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,3 ,9999 ,02 ,09 ,2 ,4 ,1 ,1 ,1500 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,2 ,203.99
