"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","HI","CLICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 47"," 42"," 38"," 46"," 16"," 63"," 50"," 32"," 28"," 37"," 47"," 73"," 86"," 192"," 169"," 166"," 146"," 117"," 110"," 113"," 50"," 52"," 53"," 59"," 59"," 72"," 99"," 88"," 61"," 58"," 50"," 61"," 61"
"2014F","HI","CLKCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","HI","CLKCP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","HI","CLOCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1149"," 1040"," 941"," 1124"," 395"," 1573"," 1242"," 795"," 695"," 919"," 1167"," 1813"," 1849"," 4119"," 3640"," 3735"," 3364"," 2692"," 2139"," 2044"," 655"," 1374"," 1253"," 1411"," 1637"," 1795"," 2311"," 2033"," 1415"," 1305"," 1140"," 1358"," 1368"
"2014F","HI","CLOCP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 47"," 42"," 38"," 46"," 16"," 63"," 50"," 32"," 28"," 37"," 47"," 73"," 86"," 192"," 169"," 166"," 146"," 117"," 110"," 113"," 50"," 52"," 53"," 59"," 59"," 72"," 99"," 88"," 61"," 58"," 50"," 61"," 61"
"2014F","HI","CLRCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","HI","CLRCP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","HI","CLTCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1149"," 1040"," 941"," 1124"," 395"," 1573"," 1242"," 795"," 721"," 1063"," 6750"," 15575"," 15740"," 19914"," 20371"," 20513"," 18223"," 17691"," 17653"," 17774"," 16618"," 18044"," 17913"," 16506"," 16102"," 17107"," 18095"," 17083"," 17117"," 16080"," 16572"," 15306"," 17241"
"2014F","HI","CLTCP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 47"," 42"," 38"," 46"," 16"," 63"," 50"," 32"," 29"," 45"," 303"," 691"," 704"," 895"," 930"," 933"," 822"," 801"," 816"," 829"," 748"," 784"," 797"," 740"," 714"," 764"," 840"," 791"," 803"," 783"," 803"," 753"," 831"
"2014F","HI","CLTXB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1149"," 1040"," 941"," 1124"," 395"," 1573"," 1242"," 795"," 695"," 919"," 1167"," 1813"," 1849"," 4119"," 3640"," 3735"," 3364"," 2692"," 2139"," 2044"," 655"," 1374"," 1253"," 1411"," 1637"," 1795"," 2311"," 2033"," 1415"," 1305"," 1140"," 1358"," 1368"
"2014F","HI","CLTXP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 47"," 42"," 38"," 46"," 16"," 63"," 50"," 32"," 28"," 37"," 47"," 73"," 86"," 192"," 169"," 166"," 146"," 117"," 110"," 113"," 50"," 52"," 53"," 59"," 59"," 72"," 99"," 88"," 61"," 58"," 50"," 61"," 61"
"2014F","HI","COICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
