"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","GA","CLICB"," 13922"," 13649"," 12777"," 13965"," 16054"," 15888"," 21629"," 20645"," 15104"," 14080"," 12011"," 11477"," 9996"," 9743"," 7087"," 10193"," 13175"," 15112"," 15236"," 13353"," 16521"," 26745"," 26604"," 35104"," 38173"," 39077"," 44902"," 49042"," 52859"," 51236"," 56141"," 52821"," 44925"," 43170"," 48461"," 49106"," 49886"," 51325"," 49607"," 49366"," 51033"," 51277"," 47323"," 45538"," 45451"," 43492"," 40739"," 38888"," 36407"," 26580"," 31763"," 29239"," 21703"," 18647"," 21152"
"2014F","GA","CLICP"," 548"," 538"," 504"," 551"," 634"," 630"," 864"," 831"," 608"," 574"," 506"," 490"," 429"," 417"," 306"," 434"," 554"," 642"," 643"," 555"," 679"," 1100"," 1087"," 1420"," 1544"," 1575"," 1801"," 1960"," 2115"," 2067"," 2232"," 2101"," 1787"," 1720"," 1933"," 1949"," 1985"," 2046"," 1978"," 1968"," 1990"," 1994"," 1828"," 1761"," 1771"," 1700"," 1587"," 1512"," 1441"," 1045"," 1246"," 1160"," 853"," 731"," 817"
"2014F","GA","CLKCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","GA","CLKCP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","GA","CLOCB"," 13922"," 13649"," 12777"," 13965"," 16054"," 15888"," 21629"," 20645"," 15104"," 14080"," 12011"," 11477"," 9996"," 9743"," 7087"," 10193"," 13175"," 15112"," 15236"," 13353"," 16521"," 26745"," 26604"," 35104"," 38173"," 39077"," 44902"," 49042"," 52859"," 51236"," 56141"," 52821"," 44925"," 43170"," 48461"," 49106"," 49886"," 51325"," 49607"," 49366"," 51033"," 51277"," 47323"," 45538"," 45451"," 43492"," 40739"," 38888"," 36407"," 26580"," 31763"," 29239"," 21703"," 18647"," 21152"
"2014F","GA","CLOCP"," 548"," 538"," 504"," 551"," 634"," 630"," 864"," 831"," 608"," 574"," 506"," 490"," 429"," 417"," 306"," 434"," 554"," 642"," 643"," 555"," 679"," 1100"," 1087"," 1420"," 1544"," 1575"," 1801"," 1960"," 2115"," 2067"," 2232"," 2101"," 1787"," 1720"," 1933"," 1949"," 1985"," 2046"," 1978"," 1968"," 1990"," 1994"," 1828"," 1761"," 1771"," 1700"," 1587"," 1512"," 1441"," 1045"," 1246"," 1160"," 853"," 731"," 817"
"2014F","GA","CLRCB"," 5589"," 4456"," 4940"," 4007"," 3584"," 2706"," 3107"," 2302"," 2494"," 2150"," 1681"," 937"," 599"," 667"," 430"," 361"," 178"," 260"," 107"," 126"," 112"," 140"," 56"," 14"," 342"," 208"," 43"," 214"," 150"," 66"," 112"," 36"," 174"," 99"," 108"," 193"," 9"," 47"," 31"," 51"," 24"," 32"," 16"," 0"," 17"," 97"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","GA","CLRCP"," 226"," 180"," 200"," 162"," 145"," 110"," 127"," 94"," 102"," 89"," 71"," 40"," 25"," 28"," 19"," 15"," 7"," 11"," 5"," 5"," 5"," 6"," 2"," 1"," 14"," 8"," 2"," 9"," 6"," 3"," 4"," 1"," 7"," 4"," 4"," 8"," 0"," 2"," 1"," 2"," 1"," 1"," 1"," 0"," 1"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","GA","CLTCB"," 88950"," 90769"," 87199"," 115509"," 123813"," 152600"," 177237"," 165942"," 194909"," 202716"," 193155"," 219607"," 261592"," 271501"," 283947"," 311988"," 347552"," 415733"," 434380"," 469598"," 521518"," 552108"," 535439"," 584816"," 681531"," 725678"," 692512"," 710572"," 698991"," 666790"," 714128"," 643363"," 613139"," 655174"," 685757"," 723817"," 723082"," 767969"," 767394"," 782617"," 819530"," 772021"," 807121"," 819031"," 834991"," 901010"," 892732"," 934773"," 885849"," 723449"," 767906"," 634756"," 435546"," 426184"," 482657"
"2014F","GA","CLTCP"," 3548"," 3605"," 3445"," 4634"," 4992"," 6116"," 7191"," 6786"," 7928"," 8275"," 8131"," 9429"," 11114"," 11348"," 12006"," 13141"," 14623"," 17538"," 18293"," 19752"," 21892"," 23073"," 22295"," 24202"," 28072"," 29898"," 28460"," 29126"," 28654"," 27918"," 30067"," 26957"," 25481"," 27081"," 29254"," 31288"," 31158"," 32846"," 32720"," 33491"," 35149"," 32896"," 34470"," 35111"," 37872"," 40887"," 40477"," 42317"," 40749"," 33836"," 35522"," 30061"," 21696"," 21370"," 23481"
