"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","MT","CLOCB"," 822"," 1034"," 1119"," 1011"," 1403"," 1168"," 1016"," 699"," 710"," 553"," 597"," 838"," 1015"," 924"," 1174"," 1042"," 2422"," 3478"," 3457"," 4161"," 2931"," 5361"," 4333"," 3307"," 3114"," 4065"," 5668"," 3436"," 3932"," 3642"," 4043"," 5192"," 4715"," 6810"," 10489"," 11249"," 2375"," 1920"," 2595"," 3024"," 2655"," 2614"," 1346"," 1365"," 1371"," 1315"," 1292"," 1630"," 1386"," 886"," 1112"," 1212"," 4184"," 4481"," 4856"
"2014F","MT","CLOCP"," 36"," 45"," 49"," 44"," 62"," 52"," 45"," 31"," 32"," 25"," 28"," 40"," 49"," 44"," 56"," 50"," 124"," 186"," 190"," 213"," 154"," 276"," 222"," 169"," 164"," 225"," 319"," 192"," 215"," 197"," 220"," 281"," 251"," 367"," 572"," 622"," 130"," 105"," 145"," 168"," 166"," 159"," 92"," 93"," 92"," 89"," 89"," 110"," 90"," 60"," 74"," 81"," 238"," 262"," 281"
"2014F","MT","CLRCB"," 378"," 354"," 368"," 335"," 314"," 272"," 276"," 292"," 220"," 205"," 136"," 189"," 108"," 104"," 78"," 65"," 50"," 12"," 67"," 42"," 65"," 25"," 27"," 25"," 20"," 31"," 89"," 32"," 35"," 220"," 214"," 146"," 69"," 37"," 11"," 28"," 10"," 163"," 11"," 6"," 5"," 6"," 7"," 5"," 196"," 210"," 228"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","MT","CLRCP"," 18"," 17"," 17"," 16"," 15"," 13"," 13"," 14"," 10"," 10"," 7"," 9"," 5"," 5"," 4"," 3"," 2"," 1"," 4"," 2"," 3"," 1"," 2"," 1"," 1"," 2"," 5"," 2"," 2"," 11"," 11"," 8"," 4"," 2"," 1"," 1"," 1"," 9"," 0"," 0"," 0"," 0"," 0"," 0"," 11"," 12"," 13"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","MT","CLTCB"," 3999"," 5149"," 5670"," 5372"," 5811"," 5537"," 5805"," 5484"," 6719"," 9648"," 12023"," 11475"," 13182"," 15243"," 14717"," 18630"," 42179"," 57814"," 57597"," 63407"," 60228"," 62539"," 48650"," 42786"," 90265"," 99055"," 133247"," 132937"," 181480"," 179360"," 168848"," 184213"," 194093"," 161903"," 193689"," 175304"," 138751"," 162568"," 186099"," 186770"," 176779"," 184401"," 166322"," 188981"," 195620"," 199495"," 194307"," 202480"," 203260"," 172812"," 203339"," 165687"," 157308"," 166104"," 175357"
"2014F","MT","CLTCP"," 253"," 336"," 373"," 357"," 381"," 370"," 392"," 381"," 450"," 619"," 763"," 731"," 830"," 951"," 923"," 1149"," 2507"," 3385"," 3390"," 3686"," 3520"," 3622"," 2826"," 2533"," 5283"," 5713"," 7780"," 7730"," 10634"," 10458"," 9850"," 10786"," 11300"," 9499"," 11357"," 10272"," 8210"," 9653"," 11046"," 11074"," 10554"," 11000"," 9841"," 11127"," 11522"," 11822"," 11531"," 12041"," 12113"," 10221"," 12087"," 9848"," 9300"," 9826"," 10462"
"2014F","MT","CLTXB"," 1477"," 1638"," 1746"," 1592"," 1951"," 1650"," 1503"," 1212"," 1105"," 919"," 841"," 1225"," 1268"," 1206"," 1417"," 1257"," 2594"," 3522"," 3749"," 4371"," 3240"," 5503"," 4492"," 3462"," 3220"," 4207"," 6055"," 3576"," 4092"," 4689"," 5113"," 6003"," 5097"," 7018"," 10561"," 11461"," 2456"," 3404"," 2697"," 3076"," 2703"," 2669"," 1401"," 1402"," 3328"," 3944"," 3822"," 1663"," 1668"," 1128"," 1295"," 1449"," 4304"," 4511"," 4880"
"2014F","MT","CLTXP"," 67"," 74"," 79"," 72"," 87"," 74"," 68"," 56"," 51"," 43"," 40"," 59"," 61"," 58"," 69"," 60"," 133"," 188"," 206"," 224"," 168"," 284"," 231"," 177"," 170"," 233"," 341"," 200"," 224"," 250"," 277"," 326"," 272"," 378"," 576"," 632"," 135"," 188"," 149"," 171"," 169"," 162"," 95"," 95"," 200"," 235"," 229"," 112"," 102"," 70"," 82"," 90"," 243"," 263"," 282"
"2014F","MT","COICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","MT","COICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
