"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","MD","COICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","MD","COICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","MD","DFACB"," 13700"," 14652"," 17665"," 19087"," 23358"," 21981"," 23969"," 19717"," 23391"," 22523"," 24371"," 22819"," 25537"," 31127"," 30497"," 30546"," 29003"," 32559"," 31428"," 36530"," 34064"," 36942"," 30823"," 37076"," 34502"," 43725"," 47448"," 48363"," 48065"," 57351"," 47129"," 51226"," 54881"," 53662"," 49512"," 50890"," 56686"," 56623"," 60354"," 69596"," 71272"," 72815"," 70433"," 73936"," 78135"," 84418"," 86085"," 85927"," 74741"," 77290"," 83413"," 78665"," 74127"," 67840"," 73653"
"2014F","MD","DFACP"," 2352"," 2515"," 3033"," 3277"," 4010"," 3774"," 4115"," 3385"," 4016"," 3867"," 4184"," 3917"," 4384"," 5344"," 5236"," 5244"," 4979"," 5589"," 5395"," 6271"," 5848"," 6342"," 5291"," 6365"," 5923"," 7506"," 8146"," 8303"," 8252"," 9846"," 8091"," 8794"," 9422"," 9212"," 8507"," 8744"," 9740"," 9729"," 10372"," 11960"," 12248"," 12513"," 12104"," 12706"," 13430"," 14510"," 14835"," 14853"," 12931"," 13370"," 14436"," 13619"," 12838"," 11749"," 12756"
"2014F","MD","DFCCB"," 13728"," 15053"," 15576"," 16281"," 16313"," 16311"," 16259"," 17838"," 18330"," 17669"," 18675"," 18107"," 18945"," 19617"," 18491"," 19171"," 18639"," 19526"," 19126"," 21172"," 16690"," 9135"," 10309"," 16245"," 19106"," 12634"," 10009"," 12871"," 12415"," 12978"," 14499"," 15490"," 17442"," 16704"," 19828"," 18027"," 19030"," 14438"," 14868"," 12872"," 15023"," 14623"," 14540"," 13383"," 12266"," 10383"," 10454"," 6875"," 6721"," 9206"," 8357"," 8316"," 8547"," 7772"," 9215"
"2014F","MD","DFCCP"," 2357"," 2584"," 2674"," 2795"," 2801"," 2800"," 2791"," 3062"," 3147"," 3033"," 3206"," 3109"," 3252"," 3368"," 3174"," 3291"," 3200"," 3352"," 3283"," 3635"," 2865"," 1568"," 1770"," 2789"," 3280"," 2169"," 1718"," 2210"," 2131"," 2228"," 2489"," 2659"," 2994"," 2868"," 3407"," 3097"," 3270"," 2481"," 2555"," 2212"," 2582"," 2513"," 2499"," 2300"," 2108"," 1785"," 1802"," 1188"," 1163"," 1592"," 1446"," 1440"," 1480"," 1346"," 1596"
"2014F","MD","DFEIB"," 92"," 102"," 104"," 122"," 135"," 149"," 148"," 204"," 765"," 2144"," 5504"," 9075"," 8628"," 7415"," 13205"," 3564"," 2957"," 2649"," 4126"," 3415"," 6415"," 4764"," 4373"," 5345"," 5625"," 4836"," 4356"," 4701"," 4995"," 7309"," 3484"," 3217"," 2666"," 3451"," 6054"," 3924"," 4610"," 3782"," 4038"," 3112"," 3387"," 5678"," 4128"," 6714"," 6618"," 6960"," 2608"," 4419"," 2949"," 2027"," 2955"," 2009"," 1234"," 1757"," 3755"
"2014F","MD","DFEIP"," 16"," 17"," 18"," 21"," 23"," 26"," 25"," 35"," 131"," 368"," 945"," 1558"," 1481"," 1273"," 2267"," 612"," 508"," 455"," 708"," 586"," 1101"," 818"," 751"," 918"," 966"," 830"," 748"," 807"," 857"," 1255"," 598"," 552"," 458"," 592"," 1040"," 674"," 792"," 650"," 694"," 535"," 582"," 976"," 709"," 1154"," 1137"," 1196"," 449"," 764"," 510"," 351"," 512"," 348"," 214"," 304"," 650"
"2014F","MD","DFICB"," 12190"," 14454"," 14706"," 15248"," 16194"," 18505"," 20266"," 18367"," 19104"," 20164"," 18919"," 20016"," 22596"," 24962"," 21199"," 20006"," 19226"," 21349"," 19784"," 22960"," 19206"," 18015"," 13608"," 13611"," 16008"," 16566"," 13556"," 11065"," 11457"," 13630"," 11994"," 10490"," 9536"," 11102"," 10987"," 10112"," 11974"," 9956"," 15843"," 13769"," 12275"," 13581"," 10281"," 11909"," 11969"," 11997"," 12399"," 8920"," 9958"," 6814"," 6192"," 7341"," 6931"," 5569"," 6743"
"2014F","MD","DFICP"," 2093"," 2481"," 2525"," 2618"," 2780"," 3177"," 3479"," 3153"," 3280"," 3462"," 3248"," 3436"," 3879"," 4285"," 3639"," 3434"," 3301"," 3665"," 3396"," 3942"," 3297"," 3093"," 2336"," 2337"," 2748"," 2844"," 2327"," 1900"," 1967"," 2340"," 2059"," 1801"," 1637"," 1906"," 1888"," 1737"," 2057"," 1711"," 2723"," 2366"," 2109"," 2334"," 1767"," 2047"," 2057"," 2062"," 2137"," 1542"," 1723"," 1179"," 1072"," 1271"," 1200"," 964"," 1168"
"2014F","MD","DFRCB"," 35257"," 38660"," 40002"," 41813"," 41897"," 41889"," 41756"," 45813"," 47075"," 45378"," 47962"," 46504"," 48655"," 50380"," 47488"," 49236"," 47870"," 50146"," 49121"," 54374"," 51240"," 39545"," 35916"," 35320"," 41542"," 32672"," 31287"," 36732"," 39483"," 33276"," 29649"," 28190"," 30191"," 32494"," 32272"," 28650"," 33822"," 29191"," 25103"," 27163"," 28312"," 27917"," 25604"," 24696"," 23839"," 23833"," 19645"," 19386"," 18972"," 19062"," 19812"," 15508"," 13337"," 15980"," 18638"
"2014F","MD","DFRCP"," 6053"," 6637"," 6867"," 7178"," 7193"," 7191"," 7168"," 7865"," 8082"," 7790"," 8234"," 7983"," 8353"," 8649"," 8152"," 8453"," 8218"," 8609"," 8433"," 9335"," 8797"," 6789"," 6166"," 6064"," 7132"," 5609"," 5371"," 6306"," 6778"," 5713"," 5090"," 4839"," 5183"," 5578"," 5545"," 4923"," 5811"," 5016"," 4314"," 4668"," 4865"," 4798"," 4400"," 4244"," 4098"," 4096"," 3385"," 3351"," 3282"," 3297"," 3429"," 2685"," 2310"," 2768"," 3228"
"2014F","MD","DFTCB"," 74967"," 82921"," 88053"," 92551"," 97898"," 98835"," 102397"," 101939"," 108665"," 107878"," 115431"," 116520"," 124361"," 133501"," 130880"," 122523"," 117695"," 126229"," 123584"," 138451"," 127615"," 108400"," 95029"," 107598"," 116783"," 110432"," 106655"," 113732"," 116415"," 124544"," 106755"," 108613"," 114715"," 117413"," 118652"," 111603"," 126121"," 113990"," 120206"," 126511"," 130269"," 134614"," 124987"," 130637"," 132827"," 137591"," 131191"," 125527"," 113341"," 114398"," 120729"," 111839"," 104176"," 98918"," 112004"
