"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","OK","DFCCP"," 72"," 120"," 98"," 91"," 62"," 68"," 90"," 100"," 122"," 120"," 95"," 166"," 360"," 414"," 414"," 406"," 547"," 489"," 594"," 209"," 315"," 524"," 157"," 597"," 734"," 732"," 296"," 449"," 657"," 743"," 626"," 484"," 371"," 325"," 239"," 270"," 383"," 566"," 619"," 362"," 242"," 673"," 350"," 98"," 293"," 252"," 292"," 473"," 614"," 742"," 651"," 536"," 688"," 588"," 641"
"2014F","OK","DFEIB"," 154"," 125"," 165"," 297"," 227"," 131"," 127"," 113"," 161"," 128"," 300"," 262"," 309"," 288"," 230"," 323"," 299"," 418"," 491"," 350"," 345"," 218"," 329"," 289"," 340"," 457"," 673"," 391"," 325"," 306"," 164"," 152"," 104"," 121"," 109"," 99"," 488"," 119"," 105"," 141"," 451"," 1493"," 105"," 891"," 183"," 131"," 268"," 339"," 133"," 135"," 139"," 175"," 121"," 105"," 127"
"2014F","OK","DFEIP"," 26"," 21"," 28"," 51"," 39"," 22"," 22"," 19"," 28"," 22"," 51"," 45"," 53"," 49"," 40"," 55"," 51"," 72"," 84"," 60"," 59"," 37"," 56"," 50"," 58"," 79"," 116"," 67"," 56"," 52"," 28"," 26"," 18"," 21"," 19"," 17"," 84"," 20"," 18"," 24"," 77"," 257"," 18"," 153"," 31"," 23"," 46"," 59"," 23"," 23"," 24"," 30"," 21"," 18"," 22"
"2014F","OK","DFICB"," 6950"," 9731"," 9277"," 8286"," 5275"," 7005"," 9435"," 10216"," 12546"," 11326"," 12139"," 14492"," 22141"," 25525"," 23892"," 24269"," 32437"," 35999"," 41195"," 35742"," 21582"," 29428"," 26984"," 34211"," 42020"," 42029"," 21339"," 18785"," 19404"," 18854"," 20921"," 18597"," 24276"," 18322"," 18464"," 16721"," 19719"," 20152"," 19372"," 16996"," 19441"," 21931"," 20129"," 21928"," 21206"," 20064"," 22036"," 23790"," 23989"," 12203"," 15061"," 14719"," 25905"," 26192"," 33179"
"2014F","OK","DFICP"," 1193"," 1671"," 1593"," 1423"," 906"," 1203"," 1620"," 1754"," 2154"," 1944"," 2084"," 2488"," 3801"," 4382"," 4102"," 4166"," 5569"," 6180"," 7072"," 6136"," 3705"," 5052"," 4632"," 5873"," 7214"," 7215"," 3663"," 3225"," 3331"," 3237"," 3592"," 3193"," 4167"," 3145"," 3172"," 2873"," 3388"," 3462"," 3329"," 2921"," 3341"," 3769"," 3459"," 3768"," 3645"," 3449"," 3797"," 4112"," 4150"," 2111"," 2607"," 2548"," 4487"," 4536"," 5746"
"2014F","OK","DFRCB"," 12"," 20"," 17"," 15"," 10"," 12"," 15"," 17"," 21"," 20"," 16"," 28"," 61"," 70"," 70"," 69"," 93"," 83"," 101"," 36"," 88"," 558"," 6"," 438"," 537"," 498"," 183"," 64"," 171"," 3"," 1"," 0"," 11"," 1"," 1"," 63"," 135"," 21"," 7"," 12"," 14"," 15"," 11"," 6"," 5"," 6"," 6"," 174"," 6"," 17"," 15"," 74"," 42"," 37"," 21"
"2014F","OK","DFRCP"," 2"," 3"," 3"," 3"," 2"," 2"," 3"," 3"," 4"," 4"," 3"," 5"," 10"," 12"," 12"," 12"," 16"," 14"," 17"," 6"," 15"," 96"," 1"," 75"," 92"," 86"," 31"," 11"," 29"," 0"," 0"," 0"," 2"," 0"," 0"," 11"," 23"," 4"," 1"," 2"," 2"," 3"," 2"," 1"," 1"," 1"," 1"," 30"," 1"," 3"," 3"," 13"," 7"," 6"," 4"
"2014F","OK","DFTCB"," 15251"," 18344"," 18831"," 21653"," 19360"," 16757"," 20569"," 22648"," 30077"," 28689"," 32528"," 31904"," 46276"," 52140"," 51544"," 55038"," 69059"," 75524"," 84539"," 84813"," 70627"," 90215"," 84533"," 96633"," 106638"," 109059"," 81241"," 83731"," 88065"," 87073"," 90128"," 81988"," 92878"," 93369"," 94790"," 97031"," 116096"," 121740"," 125923"," 128898"," 164384"," 205421"," 178949"," 178275"," 132401"," 163021"," 185428"," 195393"," 202982"," 170184"," 174766"," 177131"," 177257"," 170191"," 188221"
"2014F","OK","DFTCP"," 2618"," 3149"," 3233"," 3717"," 3324"," 2877"," 3531"," 3888"," 5163"," 4925"," 5584"," 5477"," 7944"," 8951"," 8849"," 9449"," 11856"," 12965"," 14513"," 14560"," 12125"," 15488"," 14512"," 16589"," 18307"," 18723"," 13947"," 14374"," 15118"," 14948"," 15473"," 14075"," 15945"," 16029"," 16287"," 16672"," 19948"," 20917"," 21640"," 22151"," 28249"," 35302"," 30752"," 30637"," 22757"," 28020"," 31954"," 33776"," 35118"," 29439"," 30247"," 30667"," 30699"," 29475"," 32598"
"2014F","OK","DFTXB"," 15098"," 18219"," 18666"," 21356"," 19133"," 16626"," 20442"," 22535"," 29915"," 28562"," 32228"," 31642"," 45967"," 51853"," 51314"," 54715"," 68760"," 75106"," 84048"," 84463"," 70282"," 89997"," 84204"," 96344"," 106297"," 108601"," 80568"," 83340"," 87740"," 86768"," 89964"," 81837"," 92775"," 93249"," 94681"," 96932"," 115608"," 121620"," 125819"," 128757"," 163933"," 203928"," 178843"," 177384"," 132219"," 162890"," 185160"," 195054"," 202849"," 170049"," 174627"," 176956"," 177136"," 170086"," 188095"
