"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","CO","CLICB"," 36641"," 41155"," 38641"," 43666"," 41821"," 44203"," 43048"," 38709"," 42911"," 35849"," 41422"," 32893"," 41467"," 43570"," 41608"," 45784"," 41358"," 43529"," 34861"," 40532"," 43067"," 39668"," 25646"," 15604"," 18496"," 17058"," 16608"," 15718"," 14453"," 13368"," 15383"," 15558"," 14784"," 16328"," 18477"," 15814"," 7923"," 15704"," 8331"," 9111"," 9270"," 6770"," 4720"," 6528"," 6669"," 6939"," 6498"," 5352"," 5410"," 3213"," 7479"," 3307"," 6256"," 7502"," 8400"
"2014F","CO","CLICP"," 1438"," 1609"," 1508"," 1697"," 1627"," 1698"," 1661"," 1511"," 1676"," 1411"," 1657"," 1298"," 1667"," 1737"," 1652"," 1871"," 1669"," 1771"," 1418"," 1615"," 1757"," 1624"," 1109"," 730"," 856"," 791"," 773"," 748"," 679"," 643"," 729"," 738"," 735"," 780"," 857"," 729"," 367"," 728"," 392"," 429"," 427"," 311"," 202"," 281"," 293"," 300"," 286"," 233"," 233"," 140"," 341"," 149"," 281"," 339"," 373"
"2014F","CO","CLKCB"," 22917"," 27059"," 25868"," 30850"," 29375"," 35334"," 33538"," 27773"," 30673"," 24916"," 27758"," 24876"," 28224"," 31098"," 30854"," 28503"," 29609"," 29196"," 22298"," 29092"," 25459"," 24281"," 9487"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","CO","CLKCP"," 855"," 1010"," 965"," 1151"," 1096"," 1318"," 1251"," 1036"," 1145"," 930"," 1036"," 928"," 1053"," 1160"," 1151"," 1064"," 1105"," 1089"," 832"," 1086"," 950"," 906"," 354"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","CO","CLOCB"," 13724"," 14096"," 12773"," 12816"," 12446"," 8869"," 9510"," 10935"," 12237"," 10932"," 13664"," 8017"," 13242"," 12472"," 10754"," 17281"," 11749"," 14333"," 12563"," 11439"," 17608"," 15387"," 16159"," 15604"," 18496"," 17058"," 16608"," 15718"," 14453"," 13368"," 15383"," 15558"," 14784"," 16328"," 18477"," 15814"," 7923"," 15704"," 8331"," 9111"," 9270"," 6770"," 4720"," 6528"," 6669"," 6939"," 6498"," 5352"," 5410"," 3213"," 7479"," 3307"," 6256"," 7502"," 8400"
"2014F","CO","CLOCP"," 583"," 599"," 543"," 546"," 531"," 380"," 410"," 475"," 532"," 481"," 621"," 370"," 614"," 577"," 501"," 808"," 564"," 682"," 586"," 530"," 807"," 718"," 755"," 730"," 856"," 791"," 773"," 748"," 679"," 643"," 729"," 738"," 735"," 780"," 857"," 729"," 367"," 728"," 392"," 429"," 427"," 311"," 202"," 281"," 293"," 300"," 286"," 233"," 233"," 140"," 341"," 149"," 281"," 339"," 373"
"2014F","CO","CLRCB"," 3478"," 3675"," 4446"," 3555"," 3884"," 4154"," 4433"," 3487"," 3566"," 3941"," 2836"," 2394"," 2090"," 1444"," 695"," 132"," 331"," 488"," 976"," 942"," 451"," 365"," 465"," 277"," 516"," 728"," 521"," 399"," 454"," 287"," 248"," 251"," 220"," 148"," 76"," 57"," 35"," 133"," 43"," 276"," 191"," 718"," 615"," 807"," 499"," 237"," 133"," 29"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","CO","CLRCP"," 152"," 160"," 194"," 155"," 170"," 182"," 195"," 154"," 158"," 175"," 129"," 109"," 96"," 66"," 32"," 6"," 15"," 23"," 49"," 43"," 21"," 17"," 22"," 13"," 24"," 34"," 24"," 19"," 21"," 13"," 12"," 12"," 11"," 7"," 3"," 3"," 2"," 7"," 2"," 12"," 9"," 32"," 27"," 36"," 22"," 11"," 6"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","CO","CLTCB"," 68206"," 76938"," 79296"," 88958"," 89600"," 98117"," 109021"," 107862"," 112995"," 104487"," 115688"," 105682"," 119005"," 140487"," 138302"," 159333"," 185147"," 223762"," 218619"," 238041"," 247615"," 278732"," 276433"," 254698"," 286888"," 299070"," 295376"," 296539"," 311372"," 323462"," 337375"," 330609"," 339652"," 347233"," 359375"," 344201"," 350712"," 362423"," 364889"," 364236"," 387879"," 400028"," 390480"," 394163"," 390186"," 386670"," 394348"," 388586"," 385416"," 350224"," 382623"," 368871"," 370085"," 363532"," 350526"
"2014F","CO","CLTCP"," 2940"," 3273"," 3392"," 3794"," 3829"," 4204"," 4727"," 4762"," 4944"," 4603"," 5101"," 4600"," 5295"," 6296"," 6494"," 7603"," 9003"," 10689"," 10576"," 11347"," 11981"," 13501"," 13875"," 13004"," 14740"," 15241"," 15029"," 15007"," 15860"," 16393"," 17102"," 16606"," 17081"," 17452"," 17882"," 17330"," 17586"," 18297"," 18429"," 18573"," 19652"," 20367"," 19877"," 20153"," 19766"," 19445"," 20059"," 19779"," 19483"," 17776"," 19584"," 19032"," 19490"," 19166"," 18257"
"2014F","CO","CLTXB"," 43118"," 47554"," 46318"," 49944"," 48659"," 51620"," 50940"," 44909"," 49363"," 42939"," 46544"," 37815"," 46363"," 47500"," 43799"," 46230"," 42501"," 45276"," 39103"," 45243"," 45213"," 41698"," 28378"," 17335"," 21213"," 20368"," 18872"," 17452"," 16518"," 14737"," 16623"," 16952"," 16008"," 17151"," 18983"," 16250"," 8218"," 16913"," 8727"," 11411"," 11007"," 13299"," 9849"," 12739"," 11656"," 9896"," 7979"," 5641"," 12380"," 9744"," 13534"," 6487"," 6496"," 7620"," 8551"
