"Table 52.  Year-to-Date Net Imports of Crude Oil and Petroleum Products into the United States by Country,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,United Arab Emirates,,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,7,12
,Venezuela,,"1,297",12,1,17,21,19,40,13,32,45,0,-2,0,0,2,6,41,49,0,0,0,16,0,50,4,0,0,-5,25,0,0,251,"1,548"
Non OPEC,,,"5,248",8,145,443,208,191,399,69,314,384,3,-23,-9,4,69,-20,16,69,0,2,0,25,-9,164,90,47,-1,-315,3,-29,-7,"1,394","6,642"
,Angola,,426,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,10,436
,Argentina,,59,0,10,2,0,8,8,1,13,14,0,0,0,0,0,-5,0,-5,0,0,0,-1,0,5,0,0,0,4,0,-1,0,37,96
,Aruba,,0,0,0,77,0,0,0,0,1,1,0,0,0,2,7,5,1,16,0,0,0,2,0,4,4,0,0,9,0,0,0,112,112
,Australia,,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-11,0,0,0,-6,5
,Bahamas,,0,0,0,0,0,1,0,0,-1,-1,0,0,-2,0,0,-1,0,-1,-1,0,0,-1,0,12,0,0,0,0,0,0,0,6,6
,Bahrain,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Belgium,,0,0,0,36,8,4,13,1,9,11,0,0,0,0,-2,-2,0,-3,0,0,0,-1,0,5,1,0,0,-13,0,-1,0,46,46
,Brazil,,92,0,1,0,0,1,1,0,3,3,0,3,-2,0,0,-3,0,-3,0,0,0,-2,1,38,0,0,0,-32,0,-1,0,7,99
,Brunei,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
,Cameroon,,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8
,Canada,,"1,572",-4,116,5,121,22,142,5,17,22,0,-14,0,1,45,20,13,78,2,0,0,-20,7,24,3,2,0,-21,6,-2,0,348,"1,920"
,Chad,,77,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,22,100
,China,,21,0,-3,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,-4,0,-1,0,-5,16
,Colombia,,150,0,0,4,0,0,0,0,1,1,0,0,0,0,-1,-6,0,-7,0,0,0,2,0,30,0,0,0,0,0,-2,0,28,178
,Denmark,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-3,0,0,0,-2,-2
,Dominican Republic,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,0,-8,0,0,0,0,0,-3,0,0,0,-2,0,0,0,-15,-15
,Ecuador,,270,0,0,1,0,1,1,0,1,1,0,0,0,0,-2,-7,0,-9,0,0,0,0,0,-3,1,0,0,0,0,0,0,-7,263
,Equatorial Guinea,,70,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72
,Estonia,,0,0,0,2,0,2,2,1,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,32,32
,Finland,,0,0,0,0,0,5,5,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,13,13
,France,,0,0,1,18,2,11,13,3,21,24,0,0,0,0,1,-5,0,-5,0,0,0,0,0,2,0,0,0,-9,0,0,0,46,46
,Gabon,,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
,Germany,,0,0,0,38,0,11,11,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,0,0,0,68,68
,Guatemala,,14,0,-2,0,0,-1,-1,0,-1,-1,0,0,0,0,-2,-4,0,-5,0,0,0,0,0,-4,0,0,0,-1,0,0,0,-14,0
,Honduras,,0,0,-1,0,0,-3,-3,0,-3,-3,0,0,0,0,0,-2,0,-2,0,0,0,-1,0,-4,0,0,0,0,0,0,0,-15,-15
,India,,0,0,0,3,0,1,1,6,5,11,0,0,0,0,0,3,0,3,0,2,0,4,0,-1,1,0,0,-8,0,-1,0,15,15
,Italy,,0,0,0,3,0,16,16,2,14,16,0,0,0,0,-1,0,0,-1,0,0,0,0,0,1,3,0,0,-27,0,-1,0,11,11
,Japan,,0,0,0,1,0,0,0,0,1,1,0,0,-2,0,0,2,0,2,0,0,0,1,-1,-2,0,0,0,-46,0,0,0,-45,-45
,"Korea, South",,0,0,0,0,0,5,5,0,1,1,0,0,0,0,2,0,0,2,-1,0,0,24,-2,-5,0,0,0,-2,0,3,0,25,25
,Latvia,,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,15
,Lithuania,,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,18
,Malaysia,,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,10,21
,Mexico,,"1,530",3,-26,15,-6,-105,-111,0,-5,-5,0,-12,-1,0,-6,-20,0,-26,0,0,0,3,-12,-9,43,0,-2,-30,-2,-12,-2,-186,"1,345"
,Netherlands,,2,0,0,11,33,36,69,10,30,40,0,1,0,0,0,-5,0,-5,-1,0,0,-1,0,-1,3,0,0,-14,0,0,0,102,104
,Netherlands Antilles,,0,0,0,1,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,11,11
,Norway,,124,0,40,16,0,9,9,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,29,0,-2,0,0,0,104,228
,Oman,,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24
,Panama,,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-3,-1,0,-4,0,0,0,0,0,-30,0,0,0,0,0,0,0,-35,-35
,Portugal,,0,0,0,0,1,4,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0
,Puerto Rico,,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,-2,-3,0,-5,0,0,0,0,-2,-1,0,0,0,0,0,-1,0,-11,-11
,Russia,,227,0,0,59,3,17,20,6,43,49,0,0,0,0,0,4,2,5,0,0,0,1,0,61,2,4,0,0,0,0,0,201,428
,Spain,,0,0,0,0,1,8,9,1,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,-31,0,0,0,-9,-9
,Sweden,,0,0,0,9,1,2,3,2,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27,27
,Trinidad and Tobago,,60,8,1,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,47,107
,United Kingdom,,239,1,7,15,2,53,55,10,38,48,0,0,0,0,0,0,0,0,0,0,0,-17,0,20,0,0,0,-7,0,1,0,123,363
,Vietnam,,32,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,31
,"Virgin Islands, U.S.",,0,0,0,46,42,57,100,15,1,15,0,0,0,1,47,45,0,94,0,0,0,28,1,25,0,0,0,9,0,0,0,319,319
,Yemen,,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,15
,Other,,77,0,-2,58,0,5,4,2,26,29,3,-1,-2,0,-10,-30,0,-42,1,0,0,0,-1,-61,20,3,0,0,0,0,0,0,0
Total,,,"10,074",45,231,554,230,217,446,85,377,462,3,-4,-10,4,75,-14,57,122,0,2,0,43,-8,228,155,151,-1,-319,28,-30,-7,"2,098","12,172"
Persian Gulfb,,,"2,211",0,5,1,0,7,7,2,12,14,0,21,0,0,0,1,0,1,0,0,0,2,0,2,46,0,0,1,0,0,0,100,"2,311"
