"Daily electric load curve in ISO-New England,",,,,,
"January 1, 2011-October 31, 2011 ",,,,,
megawatts ,,,,,
Year,Month,Day,Hour,Week Day,Load
11,6,25,4,Saturday,10020
11,6,25,5,Saturday,10015
11,6,25,6,Saturday,10195
11,6,25,7,Saturday,10729
11,6,25,8,Saturday,11763
11,6,25,9,Saturday,12916
11,6,25,10,Saturday,13823
11,6,25,11,Saturday,14377
11,6,25,12,Saturday,14593
11,6,25,13,Saturday,14617
11,6,25,14,Saturday,14563
11,6,25,15,Saturday,14512
11,6,25,16,Saturday,14552
11,6,25,17,Saturday,14670
11,6,25,18,Saturday,14808
11,6,25,19,Saturday,14719
11,6,25,20,Saturday,14541
11,6,25,21,Saturday,14690
11,6,25,22,Saturday,14471
11,6,25,23,Saturday,13482
11,6,25,24,Saturday,12347
11,6,26,1,Sunday,11387
11,6,26,2,Sunday,10756
11,6,26,3,Sunday,10412
11,6,26,4,Sunday,10190
11,6,26,5,Sunday,10135
11,6,26,6,Sunday,10101
11,6,26,7,Sunday,10491
11,6,26,8,Sunday,11390
11,6,26,9,Sunday,12571
11,6,26,10,Sunday,13652
11,6,26,11,Sunday,14475
11,6,26,12,Sunday,15117
11,6,26,13,Sunday,15418
11,6,26,14,Sunday,15529
11,6,26,15,Sunday,15564
11,6,26,16,Sunday,15689
11,6,26,17,Sunday,15838
11,6,26,18,Sunday,15997
11,6,26,19,Sunday,15950
11,6,26,20,Sunday,15840
11,6,26,21,Sunday,16037
11,6,26,22,Sunday,15806
11,6,26,23,Sunday,14530
11,6,26,24,Sunday,13068
11,6,27,1,Monday,12003
11,6,27,2,Monday,11331
11,6,27,3,Monday,10966
11,6,27,4,Monday,10796
11,6,27,5,Monday,10989
11,6,27,6,Monday,11610
11,6,27,7,Monday,13319
11,6,27,8,Monday,15181
11,6,27,9,Monday,16542
11,6,27,10,Monday,17564
11,6,27,11,Monday,18463
11,6,27,12,Monday,19008
11,6,27,13,Monday,19315
11,6,27,14,Monday,19665
11,6,27,15,Monday,19833
11,6,27,16,Monday,19980
11,6,27,17,Monday,20069
11,6,27,18,Monday,19977
11,6,27,19,Monday,19522
11,6,27,20,Monday,18882
11,6,27,21,Monday,18698
11,6,27,22,Monday,18157
11,6,27,23,Monday,16340
11,6,27,24,Monday,14548
11,6,28,1,Tuesday,13209
11,6,28,2,Tuesday,12415
11,6,28,3,Tuesday,11927
11,6,28,4,Tuesday,11692
11,6,28,5,Tuesday,11830
11,6,28,6,Tuesday,12447
11,6,28,7,Tuesday,14023
11,6,28,8,Tuesday,15857
11,6,28,9,Tuesday,17191
11,6,28,10,Tuesday,18276
11,6,28,11,Tuesday,19278
11,6,28,12,Tuesday,19964
11,6,28,13,Tuesday,20399
11,6,28,14,Tuesday,20791
11,6,28,15,Tuesday,20875
11,6,28,16,Tuesday,20810
11,6,28,17,Tuesday,20800
11,6,28,18,Tuesday,20541
11,6,28,19,Tuesday,19910
11,6,28,20,Tuesday,19361
11,6,28,21,Tuesday,19226
11,6,28,22,Tuesday,18672
11,6,28,23,Tuesday,16911
11,6,28,24,Tuesday,15097
11,6,29,1,Wednesday,13774
11,6,29,2,Wednesday,13033
11,6,29,3,Wednesday,12557
11,6,29,4,Wednesday,12322
11,6,29,5,Wednesday,12426
11,6,29,6,Wednesday,13121
11,6,29,7,Wednesday,14617
11,6,29,8,Wednesday,16323
11,6,29,9,Wednesday,17497
11,6,29,10,Wednesday,18489
11,6,29,11,Wednesday,19375
11,6,29,12,Wednesday,19942
11,6,29,13,Wednesday,20247
11,6,29,14,Wednesday,20497
11,6,29,15,Wednesday,20605
11,6,29,16,Wednesday,20568
11,6,29,17,Wednesday,20456
11,6,29,18,Wednesday,20108
11,6,29,19,Wednesday,19368
11,6,29,20,Wednesday,18557
11,6,29,21,Wednesday,18147
11,6,29,22,Wednesday,17623
11,6,29,23,Wednesday,15936
11,6,29,24,Wednesday,14183
11,6,30,1,Thursday,12808
11,6,30,2,Thursday,11970
11,6,30,3,Thursday,11462
11,6,30,4,Thursday,11249
11,6,30,5,Thursday,11347
11,6,30,6,Thursday,11880
11,6,30,7,Thursday,13410
11,6,30,8,Thursday,15228
11,6,30,9,Thursday,16385
11,6,30,10,Thursday,17178
11,6,30,11,Thursday,17859
11,6,30,12,Thursday,18304
11,6,30,13,Thursday,18524
11,6,30,14,Thursday,18739
11,6,30,15,Thursday,18800
11,6,30,16,Thursday,18801
11,6,30,17,Thursday,18859
11,6,30,18,Thursday,18696
11,6,30,19,Thursday,18212
11,6,30,20,Thursday,17627
11,6,30,21,Thursday,17474
11,6,30,22,Thursday,17083
11,6,30,23,Thursday,15513
11,6,30,24,Thursday,13769
11,7,1,1,Friday,12457
11,7,1,2,Friday,11609
11,7,1,3,Friday,11107
11,7,1,4,Friday,10860
11,7,1,5,Friday,10951
11,7,1,6,Friday,11395
11,7,1,7,Friday,12842
11,7,1,8,Friday,14555
11,7,1,9,Friday,15866
11,7,1,10,Friday,16713
11,7,1,11,Friday,17348
11,7,1,12,Friday,17692
11,7,1,13,Friday,17818
11,7,1,14,Friday,17956
11,7,1,15,Friday,17953
11,7,1,16,Friday,17877
11,7,1,17,Friday,17879
11,7,1,18,Friday,17784
11,7,1,19,Friday,17360
11,7,1,20,Friday,16833
11,7,1,21,Friday,16674
11,7,1,22,Friday,16353
11,7,1,23,Friday,15098
11,7,1,24,Friday,13667
11,7,2,1,Saturday,12430
11,7,2,2,Saturday,11633
11,7,2,3,Saturday,11108
11,7,2,4,Saturday,10835
11,7,2,5,Saturday,10736
11,7,2,6,Saturday,10681
11,7,2,7,Saturday,11350
11,7,2,8,Saturday,12564
11,7,2,9,Saturday,14006
11,7,2,10,Saturday,15231
11,7,2,11,Saturday,16022
11,7,2,12,Saturday,16463
11,7,2,13,Saturday,16705
11,7,2,14,Saturday,16764
11,7,2,15,Saturday,16813
11,7,2,16,Saturday,16877
11,7,2,17,Saturday,17072
11,7,2,18,Saturday,17050
11,7,2,19,Saturday,16684
11,7,2,20,Saturday,16239
11,7,2,21,Saturday,16154
11,7,2,22,Saturday,15971
11,7,2,23,Saturday,14954
11,7,2,24,Saturday,13757
11,7,3,1,Sunday,12593
11,7,3,2,Sunday,11789
11,7,3,3,Sunday,11328
11,7,3,4,Sunday,11060
11,7,3,5,Sunday,10921
11,7,3,6,Sunday,10815
11,7,3,7,Sunday,11226
11,7,3,8,Sunday,12210
11,7,3,9,Sunday,13414
11,7,3,10,Sunday,14429
11,7,3,11,Sunday,15204
11,7,3,12,Sunday,15799
11,7,3,13,Sunday,16153
11,7,3,14,Sunday,16085
11,7,3,15,Sunday,15982
11,7,3,16,Sunday,15895
11,7,3,17,Sunday,15877
11,7,3,18,Sunday,15904
11,7,3,19,Sunday,15770
11,7,3,20,Sunday,15588
11,7,3,21,Sunday,15643
11,7,3,22,Sunday,15465
11,7,3,23,Sunday,14665
11,7,3,24,Sunday,13638
11,7,4,1,Monday,12645
11,7,4,2,Monday,11922
11,7,4,3,Monday,11496
11,7,4,4,Monday,11263
11,7,4,5,Monday,11262
11,7,4,6,Monday,11331
11,7,4,7,Monday,11880
11,7,4,8,Monday,12891
11,7,4,9,Monday,14323
11,7,4,10,Monday,15709
11,7,4,11,Monday,16855
11,7,4,12,Monday,17713
11,7,4,13,Monday,18277
11,7,4,14,Monday,18557
11,7,4,15,Monday,18743
11,7,4,16,Monday,18890
11,7,4,17,Monday,19089
11,7,4,18,Monday,19040
11,7,4,19,Monday,18558
11,7,4,20,Monday,17984
11,7,4,21,Monday,17740
11,7,4,22,Monday,17248
11,7,4,23,Monday,16112
11,7,4,24,Monday,14716
11,7,5,1,Tuesday,13447
11,7,5,2,Tuesday,12599
11,7,5,3,Tuesday,12047
11,7,5,4,Tuesday,11826
11,7,5,5,Tuesday,11884
11,7,5,6,Tuesday,12351
11,7,5,7,Tuesday,13854
11,7,5,8,Tuesday,15782
11,7,5,9,Tuesday,17394
11,7,5,10,Tuesday,18743
11,7,5,11,Tuesday,19875
11,7,5,12,Tuesday,20630
11,7,5,13,Tuesday,21176
11,7,5,14,Tuesday,21688
11,7,5,15,Tuesday,21952
11,7,5,16,Tuesday,22196
11,7,5,17,Tuesday,22312
11,7,5,18,Tuesday,22150
11,7,5,19,Tuesday,21599
11,7,5,20,Tuesday,20853
11,7,5,21,Tuesday,20395
11,7,5,22,Tuesday,19667
11,7,5,23,Tuesday,17671
11,7,5,24,Tuesday,15652
11,7,6,1,Wednesday,14180
11,7,6,2,Wednesday,13248
11,7,6,3,Wednesday,12668
11,7,6,4,Wednesday,12359
11,7,6,5,Wednesday,12384
11,7,6,6,Wednesday,12860
11,7,6,7,Wednesday,14389
11,7,6,8,Wednesday,16362
11,7,6,9,Wednesday,17956
11,7,6,10,Wednesday,19305
11,7,6,11,Wednesday,20512
11,7,6,12,Wednesday,21380
11,7,6,13,Wednesday,21958
11,7,6,14,Wednesday,22539
11,7,6,15,Wednesday,22835
11,7,6,16,Wednesday,23007
11,7,6,17,Wednesday,23172
11,7,6,18,Wednesday,22981
11,7,6,19,Wednesday,22407
11,7,6,20,Wednesday,21699
11,7,6,21,Wednesday,21275
11,7,6,22,Wednesday,20188
11,7,6,23,Wednesday,18169
11,7,6,24,Wednesday,16142
11,7,7,1,Thursday,14704
11,7,7,2,Thursday,13760
11,7,7,3,Thursday,13113
11,7,7,4,Thursday,12815
11,7,7,5,Thursday,12895
11,7,7,6,Thursday,13396
11,7,7,7,Thursday,14950
11,7,7,8,Thursday,16903
11,7,7,9,Thursday,18405
11,7,7,10,Thursday,19569
11,7,7,11,Thursday,20620
11,7,7,12,Thursday,21296
11,7,7,13,Thursday,21714
11,7,7,14,Thursday,22050
11,7,7,15,Thursday,22188
11,7,7,16,Thursday,22259
11,7,7,17,Thursday,22245
11,7,7,18,Thursday,21872
11,7,7,19,Thursday,21110
11,7,7,20,Thursday,20348
11,7,7,21,Thursday,20049
11,7,7,22,Thursday,19393
11,7,7,23,Thursday,17590
11,7,7,24,Thursday,15689
11,7,8,1,Friday,14289
11,7,8,2,Friday,13391
11,7,8,3,Friday,12867
11,7,8,4,Friday,12597
11,7,8,5,Friday,12737
11,7,8,6,Friday,13309
11,7,8,7,Friday,14632
11,7,8,8,Friday,16177
11,7,8,9,Friday,17174
11,7,8,10,Friday,17857
11,7,8,11,Friday,18369
11,7,8,12,Friday,18742
11,7,8,13,Friday,19019
11,7,8,14,Friday,19169
11,7,8,15,Friday,19272
11,7,8,16,Friday,19267
11,7,8,17,Friday,19112
11,7,8,18,Friday,18799
11,7,8,19,Friday,18301
11,7,8,20,Friday,17958
11,7,8,21,Friday,17872
11,7,8,22,Friday,17270
11,7,8,23,Friday,15985
11,7,8,24,Friday,14552
11,7,9,1,Saturday,13417
11,7,9,2,Saturday,12676
11,7,9,3,Saturday,12160
11,7,9,4,Saturday,11871
11,7,9,5,Saturday,11801
11,7,9,6,Saturday,11920
11,7,9,7,Saturday,12432
11,7,9,8,Saturday,13676
11,7,9,9,Saturday,15226
11,7,9,10,Saturday,16629
11,7,9,11,Saturday,17579
11,7,9,12,Saturday,18099
11,7,9,13,Saturday,18261
11,7,9,14,Saturday,18296
11,7,9,15,Saturday,18292
11,7,9,16,Saturday,18387
11,7,9,17,Saturday,18505
11,7,9,18,Saturday,18481
11,7,9,19,Saturday,18102
11,7,9,20,Saturday,17435
11,7,9,21,Saturday,17057
11,7,9,22,Saturday,16683
11,7,9,23,Saturday,15410
11,7,9,24,Saturday,13959
11,7,10,1,Sunday,12690
11,7,10,2,Sunday,11825
11,7,10,3,Sunday,11252
11,7,10,4,Sunday,10904
11,7,10,5,Sunday,10741
11,7,10,6,Sunday,10555
11,7,10,7,Sunday,10923
11,7,10,8,Sunday,11968
11,7,10,9,Sunday,13358
11,7,10,10,Sunday,14558
11,7,10,11,Sunday,15492
11,7,10,12,Sunday,16184
11,7,10,13,Sunday,16664
11,7,10,14,Sunday,16988
11,7,10,15,Sunday,17289
11,7,10,16,Sunday,17620
11,7,10,17,Sunday,17996
11,7,10,18,Sunday,18295
11,7,10,19,Sunday,18172
11,7,10,20,Sunday,17745
11,7,10,21,Sunday,17768
11,7,10,22,Sunday,17558
11,7,10,23,Sunday,16200
11,7,10,24,Sunday,14637
11,7,11,1,Monday,13399
11,7,11,2,Monday,12639
11,7,11,3,Monday,12175
11,7,11,4,Monday,11997
11,7,11,5,Monday,12170
11,7,11,6,Monday,12829
11,7,11,7,Monday,14468
11,7,11,8,Monday,16527
11,7,11,9,Monday,18159
11,7,11,10,Monday,19544
11,7,11,11,Monday,20895
11,7,11,12,Monday,22031
11,7,11,13,Monday,22801
11,7,11,14,Monday,23471
11,7,11,15,Monday,23796
11,7,11,16,Monday,23947
11,7,11,17,Monday,24086
11,7,11,18,Monday,24024
11,7,11,19,Monday,23450
11,7,11,20,Monday,22767
11,7,11,21,Monday,22571
11,7,11,22,Monday,21804
11,7,11,23,Monday,19840
11,7,11,24,Monday,17850
11,7,12,1,Tuesday,16385
11,7,12,2,Tuesday,15464
11,7,12,3,Tuesday,14875
11,7,12,4,Tuesday,14606
11,7,12,5,Tuesday,14709
11,7,12,6,Tuesday,15370
11,7,12,7,Tuesday,16907
11,7,12,8,Tuesday,18849
11,7,12,9,Tuesday,20406
11,7,12,10,Tuesday,21792
11,7,12,11,Tuesday,23006
11,7,12,12,Tuesday,23816
11,7,12,13,Tuesday,24302
11,7,12,14,Tuesday,24785
11,7,12,15,Tuesday,25007
11,7,12,16,Tuesday,25106
11,7,12,17,Tuesday,25135
11,7,12,18,Tuesday,24954
11,7,12,19,Tuesday,24335
11,7,12,20,Tuesday,23543
11,7,12,21,Tuesday,23143
11,7,12,22,Tuesday,22303
11,7,12,23,Tuesday,20219
11,7,12,24,Tuesday,18052
11,7,13,1,Wednesday,16413
11,7,13,2,Wednesday,15332
11,7,13,3,Wednesday,14593
11,7,13,4,Wednesday,14158
11,7,13,5,Wednesday,14109
11,7,13,6,Wednesday,14537
11,7,13,7,Wednesday,16028
11,7,13,8,Wednesday,17951
11,7,13,9,Wednesday,19210
11,7,13,10,Wednesday,20067
11,7,13,11,Wednesday,20864
11,7,13,12,Wednesday,21465
11,7,13,13,Wednesday,21924
11,7,13,14,Wednesday,22377
11,7,13,15,Wednesday,22585
11,7,13,16,Wednesday,22464
11,7,13,17,Wednesday,22087
11,7,13,18,Wednesday,21411
11,7,13,19,Wednesday,20409
11,7,13,20,Wednesday,19572
11,7,13,21,Wednesday,19111
11,7,13,22,Wednesday,18168
11,7,13,23,Wednesday,16400
11,7,13,24,Wednesday,14617
11,7,14,1,Thursday,13353
11,7,14,2,Thursday,12555
11,7,14,3,Thursday,12069
11,7,14,4,Thursday,11771
11,7,14,5,Thursday,11886
11,7,14,6,Thursday,12435
11,7,14,7,Thursday,13756
11,7,14,8,Thursday,15418
11,7,14,9,Thursday,16427
11,7,14,10,Thursday,17123
11,7,14,11,Thursday,17708
11,7,14,12,Thursday,18001
11,7,14,13,Thursday,18166
11,7,14,14,Thursday,18377
11,7,14,15,Thursday,18425
11,7,14,16,Thursday,18419
11,7,14,17,Thursday,18422
11,7,14,18,Thursday,18247
11,7,14,19,Thursday,17818
11,7,14,20,Thursday,17294
11,7,14,21,Thursday,17260
11,7,14,22,Thursday,16830
11,7,14,23,Thursday,15331
11,7,14,24,Thursday,13737
11,7,15,1,Friday,12585
11,7,15,2,Friday,11823
11,7,15,3,Friday,11418
11,7,15,4,Friday,11202
11,7,15,5,Friday,11336
11,7,15,6,Friday,11813
11,7,15,7,Friday,13207
11,7,15,8,Friday,15009
11,7,15,9,Friday,16357
11,7,15,10,Friday,17391
11,7,15,11,Friday,18206
11,7,15,12,Friday,18752
11,7,15,13,Friday,19007
11,7,15,14,Friday,19215
11,7,15,15,Friday,19220
11,7,15,16,Friday,19112
11,7,15,17,Friday,18999
11,7,15,18,Friday,18729
11,7,15,19,Friday,18116
11,7,15,20,Friday,17508
11,7,15,21,Friday,17356
11,7,15,22,Friday,16917
11,7,15,23,Friday,15550
11,7,15,24,Friday,14046
11,7,16,1,Saturday,12841
11,7,16,2,Saturday,12033
11,7,16,3,Saturday,11522
11,7,16,4,Saturday,11222
11,7,16,5,Saturday,11155
11,7,16,6,Saturday,11182
11,7,16,7,Saturday,11807
11,7,16,8,Saturday,13124
11,7,16,9,Saturday,14653
11,7,16,10,Saturday,16000
11,7,16,11,Saturday,17052
11,7,16,12,Saturday,17761
11,7,16,13,Saturday,18215
11,7,16,14,Saturday,18488
11,7,16,15,Saturday,18694
11,7,16,16,Saturday,18878
11,7,16,17,Saturday,19064
11,7,16,18,Saturday,19196
11,7,16,19,Saturday,18916
11,7,16,20,Saturday,18329
11,7,16,21,Saturday,18101
11,7,16,22,Saturday,17813
11,7,16,23,Saturday,16504
11,7,16,24,Saturday,15044
11,7,17,1,Sunday,13755
11,7,17,2,Sunday,12864
11,7,17,3,Sunday,12288
11,7,17,4,Sunday,11924
11,7,17,5,Sunday,11733
11,7,17,6,Sunday,11572
11,7,17,7,Sunday,11930
11,7,17,8,Sunday,13109
11,7,17,9,Sunday,14650
11,7,17,10,Sunday,16215
11,7,17,11,Sunday,17535
11,7,17,12,Sunday,18581
11,7,17,13,Sunday,19304
11,7,17,14,Sunday,19710
11,7,17,15,Sunday,20103
11,7,17,16,Sunday,20465
11,7,17,17,Sunday,20814
11,7,17,18,Sunday,21012
11,7,17,19,Sunday,20781
11,7,17,20,Sunday,20245
11,7,17,21,Sunday,20200
11,7,17,22,Sunday,19831
11,7,17,23,Sunday,18238
11,7,17,24,Sunday,16513
11,7,18,1,Monday,15262
11,7,18,2,Monday,14447
11,7,18,3,Monday,13954
11,7,18,4,Monday,13702
11,7,18,5,Monday,13835
11,7,18,6,Monday,14538
11,7,18,7,Monday,16015
11,7,18,8,Monday,17909
11,7,18,9,Monday,19406
11,7,18,10,Monday,20687
11,7,18,11,Monday,21809
11,7,18,12,Monday,22395
11,7,18,13,Monday,22518
11,7,18,14,Monday,22602
11,7,18,15,Monday,22432
11,7,18,16,Monday,22422
11,7,18,17,Monday,22213
11,7,18,18,Monday,21886
11,7,18,19,Monday,21545
11,7,18,20,Monday,21013
11,7,18,21,Monday,20764
11,7,18,22,Monday,20057
11,7,18,23,Monday,18237
11,7,18,24,Monday,16373
11,7,19,1,Tuesday,15013
11,7,19,2,Tuesday,14188
11,7,19,3,Tuesday,13649
11,7,19,4,Tuesday,13392
11,7,19,5,Tuesday,13508
11,7,19,6,Tuesday,14164
11,7,19,7,Tuesday,15709
11,7,19,8,Tuesday,17712
11,7,19,9,Tuesday,19246
11,7,19,10,Tuesday,20412
11,7,19,11,Tuesday,21323
11,7,19,12,Tuesday,22208
11,7,19,13,Tuesday,22877
11,7,19,14,Tuesday,23229
11,7,19,15,Tuesday,23419
11,7,19,16,Tuesday,23656
11,7,19,17,Tuesday,23791
11,7,19,18,Tuesday,23314
11,7,19,19,Tuesday,22707
11,7,19,20,Tuesday,21904
11,7,19,21,Tuesday,21506
11,7,19,22,Tuesday,20410
11,7,19,23,Tuesday,18474
11,7,19,24,Tuesday,16406
11,7,20,1,Wednesday,14895
11,7,20,2,Wednesday,13923
11,7,20,3,Wednesday,13318
11,7,20,4,Wednesday,12987
11,7,20,5,Wednesday,13045
11,7,20,6,Wednesday,13636
11,7,20,7,Wednesday,14948
11,7,20,8,Wednesday,16719
11,7,20,9,Wednesday,18174
11,7,20,10,Wednesday,19392
11,7,20,11,Wednesday,20677
11,7,20,12,Wednesday,21776
11,7,20,13,Wednesday,22587
11,7,20,14,Wednesday,23364
11,7,20,15,Wednesday,23856
11,7,20,16,Wednesday,24071
11,7,20,17,Wednesday,24155
11,7,20,18,Wednesday,23846
11,7,20,19,Wednesday,22963
11,7,20,20,Wednesday,22317
11,7,20,21,Wednesday,22127
11,7,20,22,Wednesday,21201
11,7,20,23,Wednesday,19348
11,7,20,24,Wednesday,17401
11,7,21,1,Thursday,15906
11,7,21,2,Thursday,15085
11,7,21,3,Thursday,14560
11,7,21,4,Thursday,14308
11,7,21,5,Thursday,14421
11,7,21,6,Thursday,15155
11,7,21,7,Thursday,16721
11,7,21,8,Thursday,18711
11,7,21,9,Thursday,20253
11,7,21,10,Thursday,21655
11,7,21,11,Thursday,23076
11,7,21,12,Thursday,24295
11,7,21,13,Thursday,25180
11,7,21,14,Thursday,25847
11,7,21,15,Thursday,26236
11,7,21,16,Thursday,26391
11,7,21,17,Thursday,26409
11,7,21,18,Thursday,26128
11,7,21,19,Thursday,25633
11,7,21,20,Thursday,25013
11,7,21,21,Thursday,24777
11,7,21,22,Thursday,24023
11,7,21,23,Thursday,22040
11,7,21,24,Thursday,20024
11,7,22,1,Friday,18446
11,7,22,2,Friday,17492
11,7,22,3,Friday,16855
11,7,22,4,Friday,16485
11,7,22,5,Friday,16540
11,7,22,6,Friday,17164
11,7,22,7,Friday,18733
11,7,22,8,Friday,21029
11,7,22,9,Friday,23095
11,7,22,10,Friday,24930
11,7,22,11,Friday,26391
11,7,22,12,Friday,27230
11,7,22,13,Friday,27562
11,7,22,14,Friday,27666
11,7,22,15,Friday,27702
11,7,22,16,Friday,27625
11,7,22,17,Friday,27444
11,7,22,18,Friday,27083
11,7,22,19,Friday,26386
11,7,22,20,Friday,25401
11,7,22,21,Friday,24773
11,7,22,22,Friday,23732
11,7,22,23,Friday,21696
11,7,22,24,Friday,19517
11,7,23,1,Saturday,17814
11,7,23,2,Saturday,16642
11,7,23,3,Saturday,15766
11,7,23,4,Saturday,15146
11,7,23,5,Saturday,14821
11,7,23,6,Saturday,14769
11,7,23,7,Saturday,15254
11,7,23,8,Saturday,16343
11,7,23,9,Saturday,17513
11,7,23,10,Saturday,18468
11,7,23,11,Saturday,19331
11,7,23,12,Saturday,20122
11,7,23,13,Saturday,20933
11,7,23,14,Saturday,21566
11,7,23,15,Saturday,22216
11,7,23,16,Saturday,22683
11,7,23,17,Saturday,23039
11,7,23,18,Saturday,23182
11,7,23,19,Saturday,22897
11,7,23,20,Saturday,22293
11,7,23,21,Saturday,22098
11,7,23,22,Saturday,21574
11,7,23,23,Saturday,20102
11,7,23,24,Saturday,18425
11,7,24,1,Sunday,17003
11,7,24,2,Sunday,15971
11,7,24,3,Sunday,15278
11,7,24,4,Sunday,14797
11,7,24,5,Sunday,14593
11,7,24,6,Sunday,14580
11,7,24,7,Sunday,14791
11,7,24,8,Sunday,15554
11,7,24,9,Sunday,16633
11,7,24,10,Sunday,17767
11,7,24,11,Sunday,18561
11,7,24,12,Sunday,19053
11,7,24,13,Sunday,19244
11,7,24,14,Sunday,19155
11,7,24,15,Sunday,19127
11,7,24,16,Sunday,19326
11,7,24,17,Sunday,19764
11,7,24,18,Sunday,20014
11,7,24,19,Sunday,19689
11,7,24,20,Sunday,18990
11,7,24,21,Sunday,18837
11,7,24,22,Sunday,18288
11,7,24,23,Sunday,16760
11,7,24,24,Sunday,15146
11,7,25,1,Monday,14061
11,7,25,2,Monday,13197
11,7,25,3,Monday,12787
11,7,25,4,Monday,12603
11,7,25,5,Monday,12780
11,7,25,6,Monday,13445
11,7,25,7,Monday,14790
11,7,25,8,Monday,16385
11,7,25,9,Monday,17432
11,7,25,10,Monday,18129
11,7,25,11,Monday,18704
11,7,25,12,Monday,19012
11,7,25,13,Monday,19047
11,7,25,14,Monday,18998
11,7,25,15,Monday,18682
11,7,25,16,Monday,18259
11,7,25,17,Monday,18052
11,7,25,18,Monday,17930
11,7,25,19,Monday,17538
11,7,25,20,Monday,17114
11,7,25,21,Monday,16986
11,7,25,22,Monday,16214
11,7,25,23,Monday,14829
11,7,25,24,Monday,13420
11,7,26,1,Tuesday,12434
11,7,26,2,Tuesday,11856
11,7,26,3,Tuesday,11526
11,7,26,4,Tuesday,11409
11,7,26,5,Tuesday,11645
11,7,26,6,Tuesday,12428
11,7,26,7,Tuesday,13815
11,7,26,8,Tuesday,15428
11,7,26,9,Tuesday,16569
11,7,26,10,Tuesday,17375
11,7,26,11,Tuesday,18104
11,7,26,12,Tuesday,18671
11,7,26,13,Tuesday,19122
11,7,26,14,Tuesday,19749
11,7,26,15,Tuesday,20194
11,7,26,16,Tuesday,20469
11,7,26,17,Tuesday,20496
11,7,26,18,Tuesday,19971
11,7,26,19,Tuesday,19304
11,7,26,20,Tuesday,18690
11,7,26,21,Tuesday,18446
11,7,26,22,Tuesday,17666
11,7,26,23,Tuesday,16071
11,7,26,24,Tuesday,14409
11,7,27,1,Wednesday,13213
11,7,27,2,Wednesday,12459
11,7,27,3,Wednesday,11989
11,7,27,4,Wednesday,11747
11,7,27,5,Wednesday,11856
11,7,27,6,Wednesday,12443
11,7,27,7,Wednesday,13808
11,7,27,8,Wednesday,15633
11,7,27,9,Wednesday,16906
11,7,27,10,Wednesday,17853
11,7,27,11,Wednesday,18615
11,7,27,12,Wednesday,19095
11,7,27,13,Wednesday,19407
11,7,27,14,Wednesday,19774
11,7,27,15,Wednesday,19981
11,7,27,16,Wednesday,20074
11,7,27,17,Wednesday,20186
11,7,27,18,Wednesday,20083
11,7,27,19,Wednesday,19589
11,7,27,20,Wednesday,18998
11,7,27,21,Wednesday,18935
11,7,27,22,Wednesday,18301
11,7,27,23,Wednesday,16619
11,7,27,24,Wednesday,14841
11,7,28,1,Thursday,13519
11,7,28,2,Thursday,12705
11,7,28,3,Thursday,12167
11,7,28,4,Thursday,11912
11,7,28,5,Thursday,12025
11,7,28,6,Thursday,12613
11,7,28,7,Thursday,13982
11,7,28,8,Thursday,15782
11,7,28,9,Thursday,17092
11,7,28,10,Thursday,18105
11,7,28,11,Thursday,18972
11,7,28,12,Thursday,19528
11,7,28,13,Thursday,19922
11,7,28,14,Thursday,20382
11,7,28,15,Thursday,20575
11,7,28,16,Thursday,20597
11,7,28,17,Thursday,20602
11,7,28,18,Thursday,20443
11,7,28,19,Thursday,19905
11,7,28,20,Thursday,19214
11,7,28,21,Thursday,19169
11,7,28,22,Thursday,18563
11,7,28,23,Thursday,16928
11,7,28,24,Thursday,15227
11,7,29,1,Friday,13985
11,7,29,2,Friday,13234
11,7,29,3,Friday,12767
11,7,29,4,Friday,12587
11,7,29,5,Friday,12775
11,7,29,6,Friday,13512
11,7,29,7,Friday,14906
11,7,29,8,Friday,16517
11,7,29,9,Friday,17596
11,7,29,10,Friday,18307
11,7,29,11,Friday,18883
11,7,29,12,Friday,19225
11,7,29,13,Friday,19332
11,7,29,14,Friday,19439
11,7,29,15,Friday,19373
11,7,29,16,Friday,19190
11,7,29,17,Friday,19109
11,7,29,18,Friday,20056
11,7,29,19,Friday,18632
11,7,29,20,Friday,18419
11,7,29,21,Friday,18428
11,7,29,22,Friday,17914
11,7,29,23,Friday,16715
11,7,29,24,Friday,15356
11,7,30,1,Saturday,14288
11,7,30,2,Saturday,13634
11,7,30,3,Saturday,13134
11,7,30,4,Saturday,12828
11,7,30,5,Saturday,12678
11,7,30,6,Saturday,12731
11,7,30,7,Saturday,13244
11,7,30,8,Saturday,14646
11,7,30,9,Saturday,16362
11,7,30,10,Saturday,17768
11,7,30,11,Saturday,18743
11,7,30,12,Saturday,19276
11,7,30,13,Saturday,19593
11,7,30,14,Saturday,19750
11,7,30,15,Saturday,19901
11,7,30,16,Saturday,20067
11,7,30,17,Saturday,20200
11,7,30,18,Saturday,20156
11,7,30,19,Saturday,19728
11,7,30,20,Saturday,18990
11,7,30,21,Saturday,18753
11,7,30,22,Saturday,18150
11,7,30,23,Saturday,16687
11,7,30,24,Saturday,15134
11,7,31,1,Sunday,13852
11,7,31,2,Sunday,12940
11,7,31,3,Sunday,12326
11,7,31,4,Sunday,11908
11,7,31,5,Sunday,11701
11,7,31,6,Sunday,11581
11,7,31,7,Sunday,11811
11,7,31,8,Sunday,12854
11,7,31,9,Sunday,14280
