"State","MSN","2014"
"LA","LGRCB",1976.00
"LA","LGRCD",31.08
"LA","LGRCP",515.00
"LA","LGRCV",61.40
"LA","LGTCB",617916.00
"LA","LGTCD",15.03
"LA","LGTCP",178498.00
"LA","LGTCV",9278.90
"MA","LGACB",520.00
"MA","LGACD",27.33
"MA","LGACP",136.00
"MA","LGACV",14.20
"MA","LGCCB",2909.00
"MA","LGCCD",26.74
"MA","LGCCP",758.00
"MA","LGCCV",77.80
"MA","LGICB",436.00
"MA","LGICD",32.49
"MA","LGICP",126.00
"MA","LGICV",14.20
"MA","LGRCB",7669.00
"MA","LGRCD",39.85
"MA","LGRCP",1999.00
"MA","LGRCV",305.60
"MA","LGTCB",11534.00
"MA","LGTCD",35.70
"MA","LGTCP",3019.00
"MA","LGTCV",411.80
"MD","LGACB",405.00
"MD","LGACD",28.00
"MD","LGACP",106.00
"MD","LGACV",11.30
"MD","LGCCB",2638.00
"MD","LGCCD",25.56
"MD","LGCCP",688.00
"MD","LGCCV",67.40
"MD","LGICB",1313.00
"MD","LGICD",31.63
"MD","LGICP",379.00
"MD","LGICV",41.50
"MD","LGRCB",7829.00
"MD","LGRCD",39.84
"MD","LGRCP",2041.00
"MD","LGRCV",311.90
"MD","LGTCB",12185.00
"MD","LGTCD",35.47
"MD","LGTCP",3214.00
"MD","LGTCV",432.20
"ME","LGACB",122.00
"ME","LGACD",27.50
"ME","LGACP",32.00
"ME","LGACV",3.40
"ME","LGCCB",6373.00
"ME","LGCCD",26.55
"ME","LGCCP",1661.00
"ME","LGCCV",169.20
"ME","LGICB",109.00
"ME","LGICD",32.26
"ME","LGICP",31.00
"ME","LGICV",3.50
"ME","LGRCB",6197.00
"ME","LGRCD",37.89
"ME","LGRCP",1615.00
"ME","LGRCV",234.80
"ME","LGTCB",12801.00
"ME","LGTCD",32.09
"ME","LGTCP",3340.00
"ME","LGTCV",410.80
"MI","LGACB",1465.00
"MI","LGACD",33.67
"MI","LGACP",382.00
"MI","LGACV",49.30
"MI","LGCCB",3376.00
"MI","LGCCD",23.26
"MI","LGCCP",880.00
"MI","LGCCV",78.50
"MI","LGICB",3915.00
"MI","LGICD",23.84
"MI","LGICP",1132.00
"MI","LGICV",88.20
"MI","LGRCB",37294.00
"MI","LGRCD",28.35
"MI","LGRCP",9722.00
"MI","LGRCV",1057.30
"MI","LGTCB",46050.00
"MI","LGTCD",27.78
"MI","LGTCP",12116.00
"MI","LGTCV",1273.40
"MN","LGACB",758.00
"MN","LGACD",34.36
"MN","LGACP",198.00
"MN","LGACV",26.10
"MN","LGCCB",3908.00
"MN","LGCCD",23.45
"MN","LGCCP",1019.00
"MN","LGCCV",91.60
"MN","LGICB",12748.00
"MN","LGICD",24.04
"MN","LGICP",3684.00
"MN","LGICV",292.20
"MN","LGRCB",22144.00
"MN","LGRCD",28.58
"MN","LGRCP",5773.00
"MN","LGRCV",633.00
"MN","LGTCB",39558.00
"MN","LGTCD",26.76
"MN","LGTCP",10674.00
"MN","LGTCV",1042.80
"MO","LGACB",1802.00
"MO","LGACD",33.89
"MO","LGACP",470.00
"MO","LGACV",61.10
"MO","LGCCB",4327.00
"MO","LGCCD",22.87
"MO","LGCCP",1128.00
"MO","LGCCV",98.90
"MO","LGICB",4812.00
"MO","LGICD",23.44
"MO","LGICP",1391.00
"MO","LGICV",112.80
"MO","LGRCB",16082.00
"MO","LGRCD",27.88
"MO","LGRCP",4192.00
"MO","LGRCV",448.30
"MO","LGTCB",27023.00
"MO","LGTCD",26.69
"MO","LGTCP",7181.00
"MO","LGTCV",721.10
"MS","LGACB",331.00
"MS","LGACD",29.63
"MS","LGACP",86.00
"MS","LGACV",9.80
"MS","LGCCB",2083.00
"MS","LGCCD",23.69
"MS","LGCCP",543.00
"MS","LGCCV",49.30
"MS","LGICB",1877.00
"MS","LGICD",15.38
"MS","LGICP",543.00
"MS","LGICV",28.20
"MS","LGRCB",6384.00
"MS","LGRCD",32.20
"MS","LGRCP",1664.00
"MS","LGRCV",205.60
"MS","LGTCB",10676.00
"MS","LGTCD",27.55
"MS","LGTCP",2836.00
"MS","LGTCV",292.90
"MT","LGACB",63.00
"MT","LGACD",28.70
"MT","LGACP",16.00
"MT","LGACV",1.80
"MT","LGCCB",1430.00
"MT","LGCCD",20.95
"MT","LGCCP",373.00
"MT","LGCCV",30.00
"MT","LGICB",248.00
"MT","LGICD",27.59
"MT","LGICP",72.00
"MT","LGICV",6.90
"MT","LGRCB",6558.00
"MT","LGRCD",25.25
"MT","LGRCP",1709.00
"MT","LGRCV",165.60
"MT","LGTCB",8298.00
"MT","LGTCD",24.60
"MT","LGTCP",2170.00
"MT","LGTCV",204.20
"NC","LGACB",1620.00
"NC","LGACD",25.14
"NC","LGACP",422.00
"NC","LGACV",40.70
"NC","LGCCB",8080.00
"NC","LGCCD",18.48
"NC","LGCCP",2106.00
"NC","LGCCV",149.40
"NC","LGICB",9055.00
"NC","LGICD",28.48
"NC","LGICP",2617.00
"NC","LGICV",257.90
"NC","LGRCB",17734.00
"NC","LGRCD",33.01
"NC","LGRCP",4623.00
"NC","LGRCV",585.40
"NC","LGTCB",36489.00
"NC","LGTCD",28.32
"NC","LGTCP",9769.00
"NC","LGTCV",1033.40
"ND","LGACB",541.00
"ND","LGACD",34.54
"ND","LGACP",141.00
"ND","LGACV",18.70
"ND","LGCCB",1898.00
"ND","LGCCD",23.04
"ND","LGCCP",495.00
"ND","LGCCV",43.70
"ND","LGICB",2465.00
"ND","LGICD",23.62
"ND","LGICP",712.00
"ND","LGICV",54.60
"ND","LGRCB",6077.00
"ND","LGRCD",28.08
"ND","LGRCP",1584.00
"ND","LGRCV",170.70
"ND","LGTCB",10982.00
"ND","LGTCD",26.57
"ND","LGTCP",2933.00
"ND","LGTCV",287.70
"NE","LGACB",479.00
"NE","LGACD",34.91
"NE","LGACP",125.00
"NE","LGACV",16.70
"NE","LGCCB",692.00
"NE","LGCCD",23.15
"NE","LGCCP",180.00
"NE","LGCCV",16.00
"NE","LGICB",2590.00
"NE","LGICD",23.73
"NE","LGICP",749.00
"NE","LGICV",61.50
"NE","LGRCB",6589.00
"NE","LGRCD",28.22
"NE","LGRCP",1718.00
"NE","LGRCV",185.90
"NE","LGTCB",10349.00
"NE","LGTCD",27.06
"NE","LGTCP",2771.00
"NE","LGTCV",280.10
"NH","LGACB",107.00
"NH","LGACD",27.30
"NH","LGACP",28.00
"NH","LGACV",2.90
"NH","LGCCB",6571.00
"NH","LGCCD",25.16
"NH","LGCCP",1713.00
"NH","LGCCV",165.30
"NH","LGICB",411.00
"NH","LGICD",30.58
"NH","LGICP",119.00
"NH","LGICV",12.60
"NH","LGRCB",11938.00
"NH","LGRCD",36.48
"NH","LGRCP",3112.00
"NH","LGRCV",435.50
"NH","LGTCB",19027.00
"NH","LGTCD",32.39
"NH","LGTCP",4972.00
"NH","LGTCV",616.30
"NJ","LGACB",859.00
"NJ","LGACD",25.59
"NJ","LGACP",224.00
"NJ","LGACV",22.00
"NJ","LGCCB",1383.00
"NJ","LGCCD",25.80
"NJ","LGCCP",360.00
"NJ","LGCCV",35.70
"NJ","LGICB",736.00
"NJ","LGICD",31.93
"NJ","LGICP",213.00
"NJ","LGICV",23.50
"NJ","LGRCB",4903.00
"NJ","LGRCD",39.26
"NJ","LGRCP",1278.00
"NJ","LGRCV",192.50
"NJ","LGTCB",7881.00
"NJ","LGTCD",34.72
"NJ","LGTCP",2075.00
"NJ","LGTCV",273.60
"NM","LGACB",628.00
"NM","LGACD",29.08
"NM","LGACP",164.00
"NM","LGACV",18.30
"NM","LGCCB",1372.00
"NM","LGCCD",23.27
"NM","LGCCP",358.00
"NM","LGCCV",31.90
"NM","LGICB",568.00
"NM","LGICD",15.12
"NM","LGICP",164.00
"NM","LGICV",8.60
"NM","LGRCB",4619.00
"NM","LGRCD",30.16
"NM","LGRCP",1204.00
"NM","LGRCV",139.30
"NM","LGTCB",7187.00
"NM","LGTCD",27.56
"NM","LGTCP",1890.00
"NM","LGTCV",198.10
"NV","LGACB",463.00
"NV","LGACD",30.81
"NV","LGACP",121.00
"NV","LGACV",14.20
"NV","LGCCB",968.00
"NV","LGCCD",23.71
"NV","LGCCP",252.00
"NV","LGCCV",23.00
"NV","LGICB",766.00
"NV","LGICD",24.97
"NV","LGICP",221.00
"NV","LGICV",19.10
"NV","LGRCB",1863.00
"NV","LGRCD",35.45
"NV","LGRCP",486.00
"NV","LGRCV",66.00
"NV","LGTCB",4059.00
"NV","LGTCD",30.14
