"State","MSN","2015"
"NH","KSTCV",6.40
"NJ","KSCCB",7.00
"NJ","KSCCD",17.13
"NJ","KSCCP",1.00
"NJ","KSCCV",0.10
"NJ","KSICB",16.00
"NJ","KSICD",14.34
"NJ","KSICP",3.00
"NJ","KSICV",0.20
"NJ","KSRCB",56.00
"NJ","KSRCD",17.13
"NJ","KSRCP",10.00
"NJ","KSRCV",1.00
"NJ","KSTCB",79.00
"NJ","KSTCD",16.56
"NJ","KSTCP",14.00
"NJ","KSTCV",1.30
"NM","KSCCB",1.00
"NM","KSCCD",16.83
"NM","KSCCP",0.00
"NM","KSCCV",0.00
"NM","KSICB",1.00
"NM","KSICD",12.37
"NM","KSICP",0.00
"NM","KSICV",0.00
"NM","KSRCB",0.00
"NM","KSRCD",16.83
"NM","KSRCP",0.00
"NM","KSRCV",0.00
"NM","KSTCB",2.00
"NM","KSTCD",15.27
"NM","KSTCP",0.00
"NM","KSTCV",0.00
"NV","KSCCB",1.00
"NV","KSCCD",17.11
"NV","KSCCP",0.00
"NV","KSCCV",0.00
"NV","KSICB",0.00
"NV","KSICD",16.46
"NV","KSICP",0.00
"NV","KSICV",0.00
"NV","KSRCB",1.00
"NV","KSRCD",17.11
"NV","KSRCP",0.00
"NV","KSRCV",0.00
"NV","KSTCB",2.00
"NV","KSTCD",17.06
"NV","KSTCP",0.00
"NV","KSTCV",0.00
"NY","KSCCB",158.00
"NY","KSCCD",16.65
"NY","KSCCP",28.00
"NY","KSCCV",2.60
"NY","KSICB",719.00
"NY","KSICD",14.41
"NY","KSICP",127.00
"NY","KSICV",10.40
"NY","KSRCB",2597.00
"NY","KSRCD",16.65
"NY","KSRCP",458.00
"NY","KSRCV",43.20
"NY","KSTCB",3474.00
"NY","KSTCD",16.19
"NY","KSTCP",613.00
"NY","KSTCV",56.20
"OH","KSCCB",35.00
"OH","KSCCD",16.93
"OH","KSCCP",6.00
"OH","KSCCV",0.60
"OH","KSICB",30.00
"OH","KSICD",17.11
"OH","KSICP",5.00
"OH","KSICV",0.50
"OH","KSRCB",334.00
"OH","KSRCD",16.93
"OH","KSRCP",59.00
"OH","KSRCV",5.70
"OH","KSTCB",400.00
"OH","KSTCD",16.94
"OH","KSTCP",71.00
"OH","KSTCV",6.80
"OK","KSCCB",4.00
"OK","KSCCD",16.73
"OK","KSCCP",1.00
"OK","KSCCV",0.10
"OK","KSICB",13.00
"OK","KSICD",16.91
"OK","KSICP",2.00
"OK","KSICV",0.20
"OK","KSRCB",3.00
"OK","KSRCD",16.73
"OK","KSRCP",0.00
"OK","KSRCV",0.00
"OK","KSTCB",20.00
"OK","KSTCD",16.85
"OK","KSTCP",3.00
"OK","KSTCV",0.30
"OR","KSCCB",31.00
"OR","KSCCD",16.01
"OR","KSCCP",5.00
"OR","KSCCV",0.50
"OR","KSICB",5.00
"OR","KSICD",15.41
"OR","KSICP",1.00
"OR","KSICV",0.10
"OR","KSRCB",125.00
"OR","KSRCD",16.01
"OR","KSRCP",22.00
"OR","KSRCV",2.00
"OR","KSTCB",161.00
"OR","KSTCD",15.99
"OR","KSTCP",28.00
"OR","KSTCV",2.60
"PA","KSCCB",144.00
"PA","KSCCD",16.97
"PA","KSCCP",25.00
"PA","KSCCV",2.40
"PA","KSICB",68.00
"PA","KSICD",18.69
"PA","KSICP",12.00
"PA","KSICV",1.30
"PA","KSRCB",1350.00
"PA","KSRCD",16.97
"PA","KSRCP",238.00
"PA","KSRCV",22.90
"PA","KSTCB",1562.00
"PA","KSTCD",17.05
"PA","KSTCP",275.00
"PA","KSTCV",26.60
"RI","KSCCB",2.00
"RI","KSCCD",17.13
"RI","KSCCP",0.00
"RI","KSCCV",0.00
"RI","KSICB",0.00
"RI","KSICD",15.81
"RI","KSICP",0.00
"RI","KSICV",0.00
"RI","KSRCB",29.00
"RI","KSRCD",17.13
"RI","KSRCP",5.00
"RI","KSRCV",0.50
"RI","KSTCB",31.00
"RI","KSTCD",17.13
"RI","KSTCP",6.00
"RI","KSTCV",0.50
"SC","KSCCB",7.00
"SC","KSCCD",16.97
"SC","KSCCP",1.00
"SC","KSCCV",0.10
"SC","KSICB",2.00
"SC","KSICD",17.06
"SC","KSICP",0.00
"SC","KSICV",0.00
"SC","KSRCB",162.00
"SC","KSRCD",16.97
"SC","KSRCP",28.00
"SC","KSRCV",2.70
"SC","KSTCB",171.00
"SC","KSTCD",16.97
"SC","KSTCP",30.00
"SC","KSTCV",2.90
"SD","KSCCB",0.00
"SD","KSCCD",16.65
"SD","KSCCP",0.00
"SD","KSCCV",0.00
"SD","KSICB",1.00
"SD","KSICD",16.82
"SD","KSICP",0.00
"SD","KSICV",0.00
"SD","KSRCB",2.00
"SD","KSRCD",16.65
"SD","KSRCP",0.00
"SD","KSRCV",0.00
"SD","KSTCB",3.00
"SD","KSTCD",16.72
"SD","KSTCP",0.00
"SD","KSTCV",0.00
"TN","KSCCB",14.00
"TN","KSCCD",17.13
"TN","KSCCP",3.00
"TN","KSCCV",0.20
"TN","KSICB",40.00
"TN","KSICD",17.31
"TN","KSICP",7.00
"TN","KSICV",0.70
"TN","KSRCB",162.00
"TN","KSRCD",17.13
"TN","KSRCP",29.00
"TN","KSRCV",2.80
"TN","KSTCB",216.00
"TN","KSTCD",17.16
"TN","KSTCP",38.00
"TN","KSTCV",3.70
"TX","KSCCB",42.00
"TX","KSCCD",17.01
"TX","KSCCP",7.00
"TX","KSCCV",0.70
"TX","KSICB",203.00
"TX","KSICD",12.51
"TX","KSICP",36.00
"TX","KSICV",2.50
"TX","KSRCB",7.00
"TX","KSRCD",17.01
"TX","KSRCP",1.00
"TX","KSRCV",0.10
"TX","KSTCB",251.00
"TX","KSTCD",13.38
"TX","KSTCP",44.00
"TX","KSTCV",3.40
