"State","MSN","2014"
"SC","NGTCD",6.84
"SC","NGTCP",230332.00
"SC","NGTCV",1596.00
"SD","NGACB",5403.00
"SD","NGACD",0.00
"SD","NGACP",5221.00
"SD","NGACV",0.00
"SD","NGCCB",12738.00
"SD","NGCCD",7.39
"SD","NGCCP",12310.00
"SD","NGCCV",94.20
"SD","NGEIB",4018.00
"SD","NGEID",4.79
"SD","NGEIP",3865.00
"SD","NGEIV",19.20
"SD","NGICB",46598.00
"SD","NGICD",6.65
"SD","NGICP",45032.00
"SD","NGICV",304.10
"SD","NGRCB",14707.00
"SD","NGRCD",8.96
"SD","NGRCP",14213.00
"SD","NGRCV",131.80
"SD","NGTCB",83464.00
"SD","NGTCD",7.11
"SD","NGTCP",80641.00
"SD","NGTCV",549.30
"TN","NGACB",6177.00
"TN","NGACD",8.69
"TN","NGACP",6014.00
"TN","NGACV",0.90
"TN","NGCCB",58979.00
"TN","NGCCD",9.06
"TN","NGCCP",57427.00
"TN","NGCCV",534.10
"TN","NGEIB",45989.00
"TN","NGEID",4.55
"TN","NGEIP",45083.00
"TN","NGEIV",209.20
"TN","NGICB",120319.00
"TN","NGICD",6.14
"TN","NGICP",117152.00
"TN","NGICV",694.70
"TN","NGRCB",80504.00
"TN","NGRCD",9.86
"TN","NGRCP",78385.00
"TN","NGRCV",794.00
"TN","NGTCB",311966.00
"TN","NGTCD",7.48
"TN","NGTCP",304061.00
"TN","NGTCV",2232.90
"TX","NGACB",286935.00
"TX","NGACD",13.67
"TX","NGACP",277979.00
"TX","NGACV",49.80
"TX","NGCCB",190866.00
"TX","NGCCD",8.00
"TX","NGCCP",184908.00
"TX","NGCCV",1527.30
"TX","NGEIB",1461971.00
"TX","NGEID",4.50
"TX","NGEIP",1425134.00
"TX","NGEIV",6584.10
"TX","NGICB",2037292.00
"TX","NGICD",4.56
"TX","NGICP",1973699.00
"TX","NGICV",6105.50
"TX","NGRCB",242076.00
"TX","NGRCD",10.81
"TX","NGRCP",234520.00
"TX","NGRCV",2617.20
"TX","NGTCB",4219128.00
"TX","NGTCD",5.22
"TX","NGTCP",4096240.00
"TX","NGTCV",16884.00
"US","NGACB",900648.00
"US","NGACD",11.59
"US","NGACP",871038.00
"US","NGACV",420.70
"US","NGCCB",3577224.00
"US","NGCCD",8.82
"US","NGCCP",3466598.00
"US","NGCCV",31533.50
"US","NGEIB",8384516.00
"US","NGEID",5.06
"US","NGEIP",8145982.00
"US","NGEIV",42435.50
"US","NGICB",9403010.00
"US","NGICD",6.33
"US","NGICP",9124008.00
"US","NGICV",43897.80
"US","NGRCB",5247812.00
"US","NGRCD",10.62
"US","NGRCP",5087313.00
"US","NGRCV",55731.30
"US","NGTCB",27513198.00
"US","NGTCD",7.20
"US","NGTCP",26694940.00
"US","NGTCV",174018.80
"UT","NGACB",14969.00
"UT","NGACD",14.88
"UT","NGACP",14324.00
"UT","NGACV",4.10
"UT","NGCCB",39873.00
"UT","NGCCD",7.38
"UT","NGCCP",38156.00
"UT","NGCCV",294.20
"UT","NGEIB",60454.00
"UT","NGEID",4.62
"UT","NGEIP",58780.00
"UT","NGEIV",279.30
"UT","NGICB",72127.00
"UT","NGICD",5.58
"UT","NGICP",69021.00
"UT","NGICV",178.60
"UT","NGRCB",65269.00
"UT","NGRCD",9.07
"UT","NGRCP",62458.00
"UT","NGRCV",592.10
"UT","NGTCB",252691.00
"UT","NGTCD",6.81
"UT","NGTCP",242739.00
"UT","NGTCV",1348.30
"VA","NGACB",7989.00
"VA","NGACD",11.08
"VA","NGACP",7670.00
"VA","NGACV",2.80
"VA","NGCCB",75167.00
"VA","NGCCD",8.80
"VA","NGCCP",72164.00
"VA","NGCCV",661.70
"VA","NGEIB",165522.00
"VA","NGEID",5.88
"VA","NGEIP",159155.00
"VA","NGEIV",974.00
"VA","NGICB",91966.00
"VA","NGICD",6.17
"VA","NGICP",88292.00
"VA","NGICV",521.10
"VA","NGRCB",96679.00
"VA","NGRCD",11.59
"VA","NGRCP",92817.00
"VA","NGRCV",1120.30
"VA","NGTCB",437322.00
"VA","NGTCD",7.77
"VA","NGTCP",420098.00
"VA","NGTCV",3280.00
"VT","NGACB",129.00
"VT","NGACD",8.99
"VT","NGACP",127.00
"VT","NGACV",0.00
"VT","NGCCB",4907.00
"VT","NGCCD",8.99
"VT","NGCCP",4830.00
"VT","NGCCV",44.10
"VT","NGEIB",36.00
"VT","NGEID",5.96
"VT","NGEIP",36.00
"VT","NGEIV",0.20
"VT","NGICB",1888.00
"VT","NGICD",6.53
"VT","NGICP",1858.00
"VT","NGICV",12.30
"VT","NGRCB",3887.00
"VT","NGRCD",14.45
"VT","NGRCP",3826.00
"VT","NGRCV",56.20
"VT","NGTCB",10848.00
"VT","NGTCD",10.52
"VT","NGTCP",10677.00
"VT","NGTCV",112.80
"WA","NGACB",9830.00
"WA","NGACD",11.30
"WA","NGACP",9424.00
"WA","NGACV",5.80
"WA","NGCCB",56801.00
"WA","NGCCD",8.66
"WA","NGCCP",54457.00
"WA","NGCCV",491.70
"WA","NGEIB",88155.00
"WA","NGEID",4.92
"WA","NGEIP",84531.00
"WA","NGEIV",433.90
"WA","NGICB",82859.00
"WA","NGICD",8.20
"WA","NGICP",79439.00
"WA","NGICV",392.50
"WA","NGRCB",82140.00
"WA","NGRCD",10.15
"WA","NGRCP",78750.00
"WA","NGRCV",834.00
"WA","NGTCB",319784.00
"WA","NGTCD",7.83
"WA","NGTCP",306601.00
"WA","NGTCV",2157.90
"WI","NGACB",3872.00
"WI","NGACD",7.24
"WI","NGACP",3746.00
"WI","NGACV",0.90
"WI","NGCCB",110593.00
"WI","NGCCD",8.46
"WI","NGCCP",107003.00
"WI","NGCCV",935.20
"WI","NGEIB",61589.00
"WI","NGEID",5.35
"WI","NGEIP",60285.00
"WI","NGEIV",329.80
"WI","NGICB",146414.00
"WI","NGICD",7.82
"WI","NGICP",141661.00
"WI","NGICV",1133.10
"WI","NGRCB",155455.00
"WI","NGRCD",10.18
"WI","NGRCP",150409.00
"WI","NGRCV",1582.30
"WI","NGTCB",477923.00
"WI","NGTCD",8.42
"WI","NGTCP",463104.00
"WI","NGTCV",3981.20
"WV","NGACB",31341.00
"WV","NGACD",8.30
"WV","NGACP",29168.00
"WV","NGACV",0.10
"WV","NGCCB",25897.00
"WV","NGCCD",8.30
"WV","NGCCP",24101.00
"WV","NGCCV",215.00
"WV","NGEIB",6984.00
"WV","NGEID",5.93
"WV","NGEIP",6711.00
"WV","NGEIV",41.40
"WV","NGICB",67076.00
"WV","NGICD",4.65
"WV","NGICP",62425.00
"WV","NGICV",133.40
"WV","NGRCB",30362.00
"WV","NGRCD",9.50
"WV","NGRCP",28257.00
"WV","NGRCV",288.50
"WV","NGTCB",161661.00
"WV","NGTCD",7.38
"WV","NGTCP",150662.00
"WV","NGTCV",678.40
"WY","NGACB",15649.00
"WY","NGACD",13.92
"WY","NGACP",15015.00
"WY","NGACV",0.40
"WY","NGCCB",12703.00
"WY","NGCCD",7.38
"WY","NGCCP",12188.00
"WY","NGCCV",93.70
"WY","NGEIB",834.00
"WY","NGEID",6.96
"WY","NGEIP",831.00
"WY","NGEIV",5.80
"WY","NGICB",98747.00
"WY","NGICD",5.65
"WY","NGICP",94746.00
"WY","NGICV",232.30
"WY","NGRCB",13829.00
"WY","NGRCD",8.96
"WY","NGRCP",13269.00
"WY","NGRCV",123.90
"WY","NGTCB",141763.00
"WY","NGTCD",6.66
"WY","NGTCP",136049.00
"WY","NGTCV",456.10
