"State","MSN","2015"
"WI","ESCCP",23514.00
"WI","ESCCV",2561.80
"WI","ESICB",81785.00
"WI","ESICD",22.21
"WI","ESICP",23970.00
"WI","ESICV",1806.50
"WI","ESRCB",72385.00
"WI","ESRCD",41.37
"WI","ESRCP",21215.00
"WI","ESRCV",2994.40
"WI","ESTCB",234401.00
"WI","ESTCD",31.47
"WI","ESTCP",68699.00
"WI","ESTCV",7362.70
"WV","ESACB",0.00
"WV","ESACD",0.00
"WV","ESACP",0.00
"WV","ESACV",0.00
"WV","ESCCB",26616.00
"WV","ESCCD",25.24
"WV","ESCCP",7801.00
"WV","ESCCV",671.70
"WV","ESICB",44577.00
"WV","ESICD",17.85
"WV","ESICP",13065.00
"WV","ESICV",793.70
"WV","ESRCB",39025.00
"WV","ESRCD",29.55
"WV","ESRCP",11437.00
"WV","ESRCV",1153.30
"WV","ESTCB",110218.00
"WV","ESTCD",23.79
"WV","ESTCP",32303.00
"WV","ESTCV",2618.70
"WY","ESACB",0.00
"WY","ESACD",0.00
"WY","ESACP",0.00
"WY","ESACV",0.00
"WY","ESCCB",13391.00
"WY","ESCCD",26.73
"WY","ESCCP",3925.00
"WY","ESCCV",358.00
"WY","ESICB",35224.00
"WY","ESICD",19.80
"WY","ESICP",10323.00
"WY","ESICV",660.20
"WY","ESRCB",9133.00
"WY","ESRCD",32.14
"WY","ESRCP",2677.00
"WY","ESRCV",293.50
"WY","ESTCB",57747.00
"WY","ESTCD",23.48
"WY","ESTCP",16925.00
"WY","ESTCV",1311.70
