"State","MSN","2015"
"KY","RFACD",0.00
"KY","RFACP",0.00
"KY","RFACV",0.00
"KY","RFCCB",0.00
"KY","RFCCD",0.00
"KY","RFCCP",0.00
"KY","RFCCV",0.00
"KY","RFEIB",0.00
"KY","RFEID",0.00
"KY","RFEIP",0.00
"KY","RFEIV",0.00
"KY","RFICB",97.00
"KY","RFICD",10.27
"KY","RFICP",15.00
"KY","RFICV",0.90
"KY","RFTCB",97.00
"KY","RFTCD",10.27
"KY","RFTCP",15.00
"KY","RFTCV",0.90
"LA","RFACB",25454.00
"LA","RFACD",4.13
"LA","RFACP",4049.00
"LA","RFACV",105.20
"LA","RFCCB",0.00
"LA","RFCCD",0.00
"LA","RFCCP",0.00
"LA","RFCCV",0.00
"LA","RFEIB",71.00
"LA","RFEID",4.53
"LA","RFEIP",11.00
"LA","RFEIV",0.30
"LA","RFICB",2122.00
"LA","RFICD",8.67
"LA","RFICP",337.00
"LA","RFICV",17.90
"LA","RFTCB",27647.00
"LA","RFTCD",4.47
"LA","RFTCP",4398.00
"LA","RFTCV",123.50
"MA","RFACB",542.00
"MA","RFACD",6.51
"MA","RFACP",86.00
"MA","RFACV",3.50
"MA","RFCCB",319.00
"MA","RFCCD",10.32
"MA","RFCCP",51.00
"MA","RFCCV",3.30
"MA","RFEIB",5800.00
"MA","RFEID",7.14
"MA","RFEIP",923.00
"MA","RFEIV",41.40
"MA","RFICB",161.00
"MA","RFICD",10.32
"MA","RFICP",26.00
"MA","RFICV",1.70
"MA","RFTCB",6821.00
"MA","RFTCD",7.32
"MA","RFTCP",1085.00
"MA","RFTCV",49.90
"MD","RFACB",322.00
"MD","RFACD",8.60
"MD","RFACP",51.00
"MD","RFACV",2.80
"MD","RFCCB",103.00
"MD","RFCCD",7.97
"MD","RFCCP",16.00
"MD","RFCCV",0.80
"MD","RFEIB",914.00
"MD","RFEID",9.44
"MD","RFEIP",145.00
"MD","RFEIV",8.60
"MD","RFICB",105.00
"MD","RFICD",7.97
"MD","RFICP",17.00
"MD","RFICV",0.80
"MD","RFTCB",1445.00
"MD","RFTCD",9.04
"MD","RFTCP",230.00
"MD","RFTCV",13.10
"ME","RFACB",1004.00
"ME","RFACD",8.19
"ME","RFACP",160.00
"ME","RFACV",8.20
"ME","RFCCB",373.00
"ME","RFCCD",10.25
"ME","RFCCP",59.00
"ME","RFCCV",3.80
"ME","RFEIB",5449.00
"ME","RFEID",8.98
"ME","RFEIP",867.00
"ME","RFEIV",48.90
"ME","RFICB",806.00
"ME","RFICD",10.25
"ME","RFICP",128.00
"ME","RFICV",8.30
"ME","RFTCB",7632.00
"ME","RFTCD",9.07
"ME","RFTCP",1214.00
"ME","RFTCV",69.20
"MI","RFACB",1009.00
"MI","RFACD",6.13
"MI","RFACP",160.00
"MI","RFACV",6.20
"MI","RFCCB",17.00
"MI","RFCCD",10.27
"MI","RFCCP",3.00
"MI","RFCCV",0.20
"MI","RFEIB",132.00
"MI","RFEID",6.72
"MI","RFEIP",21.00
"MI","RFEIV",0.90
"MI","RFICB",452.00
"MI","RFICD",10.27
"MI","RFICP",72.00
"MI","RFICV",4.60
"MI","RFTCB",1610.00
"MI","RFTCD",7.37
"MI","RFTCP",256.00
"MI","RFTCV",11.80
"MN","RFACB",511.00
"MN","RFACD",4.55
"MN","RFACP",81.00
"MN","RFACV",2.30
"MN","RFCCB",4.00
"MN","RFCCD",10.36
"MN","RFCCP",1.00
"MN","RFCCV",0.00
"MN","RFEIB",0.00
"MN","RFEID",0.00
"MN","RFEIP",0.00
"MN","RFEIV",0.00
"MN","RFICB",66.00
"MN","RFICD",10.36
"MN","RFICP",10.00
"MN","RFICV",0.50
"MN","RFTCB",581.00
"MN","RFTCD",5.14
"MN","RFTCP",92.00
"MN","RFTCV",2.90
"MO","RFACB",0.00
"MO","RFACD",0.00
"MO","RFACP",0.00
"MO","RFACV",0.00
"MO","RFCCB",0.00
"MO","RFCCD",0.00
"MO","RFCCP",0.00
"MO","RFCCV",0.00
"MO","RFEIB",0.00
"MO","RFEID",0.00
"MO","RFEIP",0.00
"MO","RFEIV",0.00
"MO","RFICB",12.00
"MO","RFICD",10.10
"MO","RFICP",2.00
"MO","RFICV",0.10
"MO","RFTCB",12.00
"MO","RFTCD",10.10
"MO","RFTCP",2.00
"MO","RFTCV",0.10
"MS","RFACB",3067.00
"MS","RFACD",7.48
"MS","RFACP",488.00
"MS","RFACV",22.90
"MS","RFCCB",0.00
"MS","RFCCD",0.00
"MS","RFCCP",0.00
"MS","RFCCV",0.00
"MS","RFEIB",0.00
"MS","RFEID",8.20
"MS","RFEIP",0.00
"MS","RFEIV",0.00
"MS","RFICB",36.00
"MS","RFICD",10.37
"MS","RFICP",6.00
"MS","RFICV",0.30
"MS","RFTCB",3103.00
"MS","RFTCD",7.51
"MS","RFTCP",493.00
"MS","RFTCV",23.20
"MT","RFACB",0.00
"MT","RFACD",0.00
"MT","RFACP",0.00
"MT","RFACV",0.00
"MT","RFCCB",0.00
"MT","RFCCD",0.00
"MT","RFCCP",0.00
"MT","RFCCV",0.00
"MT","RFEIB",0.00
"MT","RFEID",0.00
"MT","RFEIP",0.00
"MT","RFEIV",0.00
"MT","RFICB",0.00
"MT","RFICD",0.00
"MT","RFICP",0.00
"MT","RFICV",0.00
"MT","RFTCB",0.00
"MT","RFTCD",0.00
"MT","RFTCP",0.00
"MT","RFTCV",0.00
"NC","RFACB",58.00
"NC","RFACD",7.95
"NC","RFACP",9.00
"NC","RFACV",0.50
"NC","RFCCB",7.00
"NC","RFCCD",9.29
"NC","RFCCP",1.00
"NC","RFCCV",0.10
"NC","RFEIB",0.00
"NC","RFEID",0.00
"NC","RFEIP",0.00
"NC","RFEIV",0.00
"NC","RFICB",468.00
"NC","RFICD",9.29
"NC","RFICP",74.00
"NC","RFICV",4.30
"NC","RFTCB",533.00
"NC","RFTCD",9.14
"NC","RFTCP",85.00
"NC","RFTCV",4.90
"ND","RFACB",0.00
"ND","RFACD",0.00
"ND","RFACP",0.00
"ND","RFACV",0.00
"ND","RFCCB",4.00
"ND","RFCCD",10.18
"ND","RFCCP",1.00
"ND","RFCCV",0.00
"ND","RFEIB",0.00
"ND","RFEID",0.00
"ND","RFEIP",0.00
"ND","RFEIV",0.00
"ND","RFICB",4.00
"ND","RFICD",10.18
"ND","RFICP",1.00
"ND","RFICV",0.00
"ND","RFTCB",8.00
"ND","RFTCD",10.18
"ND","RFTCP",1.00
"ND","RFTCV",0.10
"NE","RFACB",0.00
"NE","RFACD",0.00
"NE","RFACP",0.00
"NE","RFACV",0.00
"NE","RFCCB",0.00
"NE","RFCCD",0.00
"NE","RFCCP",0.00
"NE","RFCCV",0.00
"NE","RFEIB",0.00
"NE","RFEID",0.00
"NE","RFEIP",0.00
"NE","RFEIV",0.00
"NE","RFICB",0.00
"NE","RFICD",0.00
"NE","RFICP",0.00
"NE","RFICV",0.00
"NE","RFTCB",0.00
"NE","RFTCD",0.00
"NE","RFTCP",0.00
"NE","RFTCV",0.00
"NH","RFACB",0.00
"NH","RFACD",0.00
"NH","RFACP",0.00
"NH","RFACV",0.00
"NH","RFCCB",541.00
"NH","RFCCD",9.72
"NH","RFCCP",86.00
"NH","RFCCV",5.30
"NH","RFEIB",1229.00
"NH","RFEID",10.00
"NH","RFEIP",195.00
"NH","RFEIV",12.30
"NH","RFICB",290.00
"NH","RFICD",9.72
"NH","RFICP",46.00
"NH","RFICV",2.80
"NH","RFTCB",2060.00
"NH","RFTCD",9.89
"NH","RFTCP",328.00
"NH","RFTCV",20.40
"NJ","RFACB",23220.00
"NJ","RFACD",9.28
"NJ","RFACP",3693.00
"NJ","RFACV",215.60
"NJ","RFCCB",64.00
"NJ","RFCCD",7.35
"NJ","RFCCP",10.00
"NJ","RFCCV",0.50
