"State","MSN","2015"
"ID","DFICD",14.99
"ID","DFICP",2264.00
"ID","DFICV",195.70
"ID","DFRCB",713.00
"ID","DFRCD",14.67
"ID","DFRCP",124.00
"ID","DFRCV",10.50
"ID","DFTCB",68450.00
"ID","DFTCD",18.80
"ID","DFTCP",11867.00
"ID","DFTCV",1287.20
"IL","DFACB",261815.00
"IL","DFACD",20.45
"IL","DFACP",45391.00
"IL","DFACV",5352.90
"IL","DFCCB",6887.00
"IL","DFCCD",14.61
"IL","DFCCP",1194.00
"IL","DFCCV",100.60
"IL","DFEIB",616.00
"IL","DFEID",14.05
"IL","DFEIP",107.00
"IL","DFEIV",8.70
"IL","DFICB",44646.00
"IL","DFICD",14.80
"IL","DFICP",7740.00
"IL","DFICV",659.50
"IL","DFRCB",412.00
"IL","DFRCD",17.93
"IL","DFRCP",71.00
"IL","DFRCV",7.40
"IL","DFTCB",314377.00
"IL","DFTCD",19.50
"IL","DFTCP",54504.00
"IL","DFTCV",6129.10
"IN","DFACB",206991.00
"IN","DFACD",19.72
"IN","DFACP",35886.00
"IN","DFACV",4081.80
"IN","DFCCB",4535.00
"IN","DFCCD",13.84
"IN","DFCCP",786.00
"IN","DFCCV",62.80
"IN","DFEIB",1520.00
"IN","DFEID",13.78
"IN","DFEIP",264.00
"IN","DFEIV",20.90
"IN","DFICB",31321.00
"IN","DFICD",13.69
"IN","DFICP",5430.00
"IN","DFICV",428.40
"IN","DFRCB",1236.00
"IN","DFRCD",18.05
"IN","DFRCP",214.00
"IN","DFRCV",22.30
"IN","DFTCB",245603.00
"IN","DFTCD",18.80
"IN","DFTCP",42580.00
"IN","DFTCV",4616.20
"KS","DFACB",99808.00
"KS","DFACD",18.90
"KS","DFACP",17304.00
"KS","DFACV",1886.30
"KS","DFCCB",2337.00
"KS","DFCCD",13.53
"KS","DFCCP",405.00
"KS","DFCCV",31.60
"KS","DFEIB",635.00
"KS","DFEID",12.07
"KS","DFEIP",110.00
"KS","DFEIV",7.70
"KS","DFICB",26868.00
"KS","DFICD",15.04
"KS","DFICP",4658.00
"KS","DFICV",403.70
"KS","DFRCB",21.00
"KS","DFRCD",17.91
"KS","DFRCP",4.00
"KS","DFRCV",0.40
"KS","DFTCB",129668.00
"KS","DFTCD",17.97
"KS","DFTCP",22481.00
"KS","DFTCV",2329.70
"KY","DFACB",130477.00
"KY","DFACD",19.02
"KY","DFACP",22621.00
"KY","DFACV",2481.50
"KY","DFCCB",3891.00
"KY","DFCCD",13.51
"KY","DFCCP",675.00
"KY","DFCCV",52.60
"KY","DFEIB",1407.00
"KY","DFEID",13.21
"KY","DFEIP",244.00
"KY","DFEIV",18.60
"KY","DFICB",19818.00
"KY","DFICD",15.02
"KY","DFICP",3436.00
"KY","DFICV",297.30
"KY","DFRCB",639.00
"KY","DFRCD",17.88
"KY","DFRCP",111.00
"KY","DFRCV",11.40
"KY","DFTCB",156233.00
"KY","DFTCD",18.32
"KY","DFTCP",27086.00
"KY","DFTCV",2861.40
"LA","DFACB",174900.00
"LA","DFACD",18.45
"LA","DFACP",30322.00
"LA","DFACV",3226.10
"LA","DFCCB",3154.00
"LA","DFCCD",12.86
"LA","DFCCP",547.00
"LA","DFCCV",40.50
"LA","DFEIB",652.00
"LA","DFEID",12.53
"LA","DFEIP",113.00
"LA","DFEIV",8.20
"LA","DFICB",29644.00
"LA","DFICD",13.62
"LA","DFICP",5139.00
"LA","DFICV",396.20
"LA","DFRCB",37.00
"LA","DFRCD",15.58
"LA","DFRCP",6.00
"LA","DFRCV",0.60
"LA","DFTCB",208386.00
"LA","DFTCD",17.67
"LA","DFTCP",36128.00
"LA","DFTCV",3671.60
"MA","DFACB",66171.00
"MA","DFACD",20.76
"MA","DFACP",11472.00
"MA","DFACV",1374.00
"MA","DFCCB",15527.00
"MA","DFCCD",14.77
"MA","DFCCP",2692.00
"MA","DFCCV",229.40
"MA","DFEIB",1997.00
"MA","DFEID",22.00
"MA","DFEIP",346.00
"MA","DFEIV",43.90
"MA","DFICB",5545.00
"MA","DFICD",15.63
"MA","DFICP",961.00
"MA","DFICV",86.70
"MA","DFRCB",83434.00
"MA","DFRCD",18.83
"MA","DFRCP",14465.00
"MA","DFRCV",1570.90
"MA","DFTCB",172674.00
"MA","DFTCD",19.14
"MA","DFTCP",29937.00
"MA","DFTCV",3304.90
"MD","DFACB",74798.00
"MD","DFACD",20.35
"MD","DFACP",12968.00
"MD","DFACV",1522.20
"MD","DFCCB",8854.00
"MD","DFCCD",12.47
"MD","DFCCP",1535.00
"MD","DFCCV",110.40
"MD","DFEIB",1750.00
"MD","DFEID",14.57
"MD","DFEIP",303.00
"MD","DFEIV",25.50
"MD","DFICB",6452.00
"MD","DFICD",14.52
"MD","DFICP",1119.00
"MD","DFICV",93.70
"MD","DFRCB",19409.00
"MD","DFRCD",19.63
"MD","DFRCP",3365.00
"MD","DFRCV",381.00
"MD","DFTCB",111264.00
"MD","DFTCD",19.17
"MD","DFTCP",19290.00
"MD","DFTCV",2132.80
"ME","DFACB",29115.00
"ME","DFACD",21.10
"ME","DFACP",5048.00
"ME","DFACV",614.30
"ME","DFCCB",8701.00
"ME","DFCCD",15.42
"ME","DFCCP",1509.00
"ME","DFCCV",134.10
"ME","DFEIB",242.00
"ME","DFEID",16.73
"ME","DFEIP",42.00
"ME","DFEIV",4.10
"ME","DFICB",3988.00
"ME","DFICD",15.52
"ME","DFICP",691.00
"ME","DFICV",61.90
"ME","DFRCB",32348.00
"ME","DFRCD",18.69
"ME","DFRCP",5608.00
"ME","DFRCV",604.70
"ME","DFTCB",74394.00
"ME","DFTCD",19.08
"ME","DFTCP",12898.00
"ME","DFTCV",1419.10
"MI","DFACB",139075.00
"MI","DFACD",19.34
"MI","DFACP",24111.00
"MI","DFACV",2690.20
"MI","DFCCB",7703.00
"MI","DFCCD",13.81
"MI","DFCCP",1335.00
"MI","DFCCV",106.40
"MI","DFEIB",1123.00
"MI","DFEID",12.86
"MI","DFEIP",195.00
"MI","DFEIV",14.40
"MI","DFICB",21937.00
"MI","DFICD",15.02
"MI","DFICP",3803.00
"MI","DFICV",329.30
"MI","DFRCB",2950.00
"MI","DFRCD",17.88
"MI","DFRCP",511.00
"MI","DFRCV",52.80
"MI","DFTCB",172788.00
"MI","DFTCD",18.48
"MI","DFTCP",29956.00
"MI","DFTCV",3193.20
"MN","DFACB",101816.00
"MN","DFACD",19.57
"MN","DFACP",17652.00
"MN","DFACV",1992.20
"MN","DFCCB",6080.00
"MN","DFCCD",13.53
"MN","DFCCP",1054.00
"MN","DFCCV",82.20
"MN","DFEIB",336.00
"MN","DFEID",13.13
"MN","DFEIP",58.00
"MN","DFEIV",4.40
"MN","DFICB",35418.00
"MN","DFICD",17.48
"MN","DFICP",6140.00
"MN","DFICV",618.60
"MN","DFRCB",4439.00
"MN","DFRCD",18.03
"MN","DFRCP",770.00
"MN","DFRCV",80.00
"MN","DFTCB",148089.00
"MN","DFTCD",18.76
"MN","DFTCP",25674.00
"MN","DFTCV",2777.50
"MO","DFACB",153031.00
"MO","DFACD",18.38
"MO","DFACP",26531.00
"MO","DFACV",2812.50
