"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","SD","CLOSB"," 100"," 79"," 79"," 59"," 74"," 1115"," 3157"," 3163"," 3353"," 1004"," 2441"," 3139"," 5724"," 3568"," 3894"," 4816"," 4163"," 4001"," 3466"," 4460"," 3866"," 5048"," 4623"," 5793"," 7788"," 6782"," 6879"," 7588"," 7890"," 8570"," 12571"," 6379"," 5161"," 6173"," 4071"," 4604"," 4584"," 4605"," 3255"," 2068"," 2669"," 3111"," 3353"," 3410"," 3534"
"2014F","SD","CLRCD"," 1.75"," 1.15"," 1.18"," 1.67"," 3.5"," 3.61"," 3.52"," 3"," 3.29"," 3.33"," 3.48"," 2.69"," 4.3"," 3.69"," 2.18"," 2.65"," 3.05"," 2.97"," 2.58"," 2.65"," 2.62"," 2.97"," 2.63"," 2.44"," 2.44"," 2.64"," 2.56"," 2.73"," 2.75"," 2.31"," 2.69"," 2.86"," 2.53"," 2.88"," 2.78"," 3.46"," 3.31"," 3.92"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","SD","CLRCV"," .6"," .3"," .2"," .3"," .7"," .4"," .2"," .4"," .1"," .2"," .2"," .5"," .3"," 0"," .1"," .2"," .3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," .1"," 0"," 0"," 0"," 0"," 0"," 0"," .1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","SD","CLRFB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","SD","CLTCD"," .44"," .44"," .46"," .42"," .6"," .53"," .59"," .64"," .68"," .69"," .84"," 1.06"," 1.25"," 1.27"," 1.31"," 1.37"," 1.37"," 1.41"," 1.27"," 1.31"," 1.22"," 1.11"," 1.2"," 1.07"," 1.12"," 1.08"," 1.04"," .99"," 1.01"," 1.04"," 1.06"," 1.04"," 1.28"," 1.38"," 1.42"," 1.49"," 1.6"," 1.66"," 1.8"," 1.81"," 1.99"," 2.15"," 2.25"," 2.08"," 2.17"
"2014F","SD","CLTCV"," 2.5"," 2.6"," 2.5"," 2.7"," 4.4"," 12.9"," 22"," 22.8"," 26.4"," 24.4"," 30.8"," 38.4"," 46.1"," 39"," 45.1"," 47.4"," 40.1"," 20.5"," 43.1"," 44.9"," 42.4"," 42.9"," 43.3"," 38.8"," 46.3"," 40.3"," 34.9"," 42.7"," 41.5"," 47.9"," 53.8"," 46.3"," 51.3"," 59.6"," 61.7"," 54.9"," 63.4"," 55.2"," 77.7"," 67.9"," 77.8"," 69"," 80"," 71.2"," 71.7"
"2014F","SD","CLTXD"," 1.09"," .8"," .78"," .96"," 1.69"," 1.24"," 1.27"," 1.4"," 1.45"," 1.55"," 1.83"," 1.96"," 1.76"," 1.93"," 2.14"," 2.45"," 2.08"," 1.85"," 1.78"," 1.76"," 1.77"," .96"," 1.67"," .9"," 1.27"," 1.29"," 1.44"," 1.34"," 1.37"," 1.47"," 1.28"," 1.1"," 1.2"," 1.63"," 1.72"," 1.92"," 2.29"," 2.29"," 2.55"," 2.69"," 2.49"," 2.66"," 2.77"," 2.79"," 2.85"
"2014F","SD","CLTXV"," .7"," .5"," .4"," .5"," 1.2"," 1.9"," 4.2"," 5.1"," 5.1"," 2"," 5"," 8.2"," 10.7"," 7"," 8.7"," 12.6"," 9.6"," 7.6"," 6.3"," 7.9"," 6.9"," 4.9"," 7.7"," 5.2"," 10.3"," 8.9"," 10"," 10.2"," 10.8"," 12.6"," 16.1"," 7.3"," 6.2"," 10.1"," 7"," 8.9"," 10.6"," 10.6"," 8.9"," 6.1"," 7.1"," 8.3"," 9.4"," 9.5"," 10.1"
"2014F","SD","CLXCD"," .44"," .44"," .46"," .42"," .6"," .53"," .59"," .64"," .68"," .69"," .84"," 1.06"," 1.25"," 1.27"," 1.31"," 1.37"," 1.37"," 1.41"," 1.27"," 1.31"," 1.22"," 1.11"," 1.2"," 1.07"," 1.12"," 1.08"," 1.04"," .99"," 1.01"," 1.04"," 1.06"," 1.04"," 1.28"," 1.38"," 1.42"," 1.49"," 1.6"," 1.66"," 1.8"," 1.81"," 1.99"," 2.15"," 2.25"," 2.08"," 2.17"
"2014F","SD","CLXCV"," 2.5"," 2.6"," 2.5"," 2.7"," 4.4"," 12.9"," 22"," 22.8"," 26.4"," 24.4"," 30.8"," 38.4"," 46.1"," 39"," 45.1"," 47.4"," 40.1"," 20.5"," 43.1"," 44.9"," 42.4"," 42.9"," 43.3"," 38.8"," 46.3"," 40.3"," 34.9"," 42.7"," 41.5"," 47.9"," 53.8"," 46.3"," 51.3"," 59.6"," 61.7"," 54.9"," 63.4"," 55.2"," 77.7"," 67.9"," 77.8"," 69"," 80"," 71.2"," 71.7"
