"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","RI","CLOCD"," .9"," .63"," 1.05"," 1.28"," 1.75"," 2.65"," 1.82"," 2.04"," 1.8"," 1.57"," 1.67"," 1.86"," 0"," 0"," 2.39"," 2.39"," 2.53"," 2.37"," 2.52"," 2.6"," 2.58"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLOCV"," 0"," 0"," 0"," 0"," 0"," .1"," .1"," .1"," .1"," .1"," .2"," .1"," 0"," 0"," .1"," .2"," 1.5"," .1"," 10.9"," 1.6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLOSB"," 42"," 33"," 20"," 19"," 20"," 54"," 56"," 25"," 47"," 62"," 96"," 50"," 0"," 0"," 49"," 98"," 583"," 25"," 4308"," 597"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLRCD"," .98"," 1.51"," 1.53"," 1.83"," 2.18"," 2.62"," 2.64"," 3.12"," 3.68"," 3.64"," 4.47"," 5.4"," 5.46"," 5.02"," 4.76"," 4.39"," 4.19"," 3.85"," 3.99"," 3.96"," 4.21"," 4.07"," 3.94"," 3.96"," 4.07"," 4.01"," 4.19"," 4.14"," 4.1"," 4.06"," 4.12"," 4.05"," 4.13"," 4"," 4.91"," 5.42"," 5.69"," 5.69"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLRCV"," .1"," .1"," .1"," .1"," .1"," .1"," .1"," .1"," .1"," 0"," .1"," .1"," .2"," .1"," .2"," .1"," .1"," .1"," .1"," .1"," .1"," .1"," .1"," .1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," .1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLRFB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLTCD"," .94"," .99"," 1.23"," 1.46"," 1.41"," 2.64"," 1.97"," 2.27"," 2.07"," 1.78"," 1.92"," 2.33"," 2.6"," 2.46"," 2.74"," 2.62"," 2.59"," 2.64"," 2.53"," 2.64"," 2.9"," 2.93"," 2.87"," 2.62"," 2.51"," 2.49"," 2.53"," 2.71"," 2.49"," 2.52"," 2.23"," 2.28"," 2.62"," 2.52"," 2.66"," 3.3"," 3.68"," 3.75"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLTCV"," .2"," .2"," .2"," .2"," 1.3"," .4"," .3"," .3"," .3"," .2"," .3"," .4"," .5"," .4"," .6"," .6"," 1.8"," .3"," 11.1"," 1.8"," .4"," .3"," .4"," .2"," .2"," .2"," .2"," .2"," .1"," .1"," .1"," .1"," .2"," .3"," .2"," .2"," .2"," .1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLTXD"," .94"," .99"," 1.23"," 1.46"," 1.87"," 2.64"," 1.97"," 2.27"," 2.07"," 1.78"," 1.92"," 2.33"," 2.6"," 2.46"," 2.74"," 2.62"," 2.59"," 2.64"," 2.53"," 2.64"," 2.9"," 2.93"," 2.87"," 2.62"," 2.51"," 2.49"," 2.53"," 2.71"," 2.49"," 2.52"," 2.23"," 2.28"," 2.62"," 2.52"," 2.66"," 3.3"," 3.68"," 3.75"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLTXV"," .2"," .2"," .2"," .2"," .2"," .4"," .3"," .3"," .3"," .2"," .3"," .4"," .5"," .4"," .6"," .6"," 1.8"," .3"," 11.1"," 1.8"," .4"," .3"," .4"," .2"," .2"," .2"," .2"," .2"," .1"," .1"," .1"," .1"," .2"," .3"," .2"," .2"," .2"," .1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLXCD"," .94"," .99"," 1.23"," 1.46"," 1.41"," 2.64"," 1.97"," 2.27"," 2.07"," 1.78"," 1.92"," 2.33"," 2.6"," 2.46"," 2.74"," 2.62"," 2.59"," 2.64"," 2.53"," 2.64"," 2.9"," 2.93"," 2.87"," 2.62"," 2.51"," 2.49"," 2.53"," 2.71"," 2.49"," 2.52"," 2.23"," 2.28"," 2.62"," 2.52"," 2.66"," 3.3"," 3.68"," 3.75"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLXCV"," .2"," .2"," .2"," .2"," 1.3"," .4"," .3"," .3"," .3"," .2"," .3"," .4"," .5"," .4"," .6"," .6"," 1.8"," .3"," 11.1"," 1.8"," .4"," .3"," .4"," .2"," .2"," .2"," .2"," .2"," .1"," .1"," .1"," .1"," .2"," .3"," .2"," .2"," .2"," .1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","DFACD"," 1.36"," 1.49"," 1.5"," 1.84"," 2.73"," 2.9"," 3.1"," 3.61"," 3.79"," 5.34"," 7.41"," 8.93"," 8.71"," 8.91"," 8.7"," 8.89"," 7.26"," 6.96"," 7.36"," 7.81"," 9.93"," 9.39"," 8.91"," 9"," 8.85"," 8.84"," 9.99"," 9.9"," 8.81"," 9.29"," 12.18"," 11.43"," 10.73"," 12.55"," 14.24"," 18.34"," 20.66"," 21.62"," 29.73"," 19.03"," 22.32"," 28.2"," 29.18"," 28.61"," 25.4"
"2014F","RI","DFACV"," 4.8"," 6.5"," 6"," 7.9"," 14.8"," 13.3"," 14.7"," 14.4"," 12.9"," 19.4"," 29.2"," 36.2"," 37.2"," 44.2"," 46.3"," 17.3"," 50"," 58.1"," 53.3"," 72.4"," 66.8"," 77"," 59.6"," 64.6"," 65.5"," 68.3"," 75"," 111.8"," 71.6"," 82"," 96.6"," 92.8"," 92.2"," 108.3"," 123.5"," 162.9"," 192.9"," 241.4"," 253.2"," 165.9"," 210.4"," 269.1"," 255.9"," 255.2"," 270.1"
"2014F","RI","DFCCD"," 1.1"," 1.17"," 1.17"," 1.39"," 2.3"," 2.44"," 2.62"," 2.96"," 3.14"," 4.62"," 6.46"," 8.1"," 7.85"," 7.25"," 7.18"," 6.92"," 4.74"," 5.18"," 5.02"," 5.52"," 6.95"," 6"," 5.82"," 5.55"," 5.6"," 5.49"," 6.12"," 5.85"," 4.88"," 5.09"," 8.42"," 7.5"," 6.94"," 8.45"," 10.17"," 14.41"," 16.54"," 18.11"," 24.74"," 16.38"," 19.73"," 26"," 26.69"," 25.49"," 25.12"
"2014F","RI","DFCCV"," 9.4"," 10.4"," 10.9"," 12.2"," 18.4"," 19.3"," 22.4"," 25"," 24.9"," 33.4"," 23.2"," 18"," 19.8"," 24.4"," 28.4"," 19.9"," 24.8"," 30.7"," 27"," 27.8"," 32.4"," 31.4"," 23.8"," 22.1"," 29.3"," 23.7"," 28.8"," 25.3"," 17.6"," 15.1"," 30.8"," 27.5"," 26.8"," 49.7"," 50.8"," 57.5"," 58.5"," 72"," 82.5"," 80.7"," 78.9"," 79.2"," 72.4"," 80.2"," 123.1"
"2014F","RI","DFEID"," .48"," .76"," .76"," 1.27"," 2.12"," 2"," 2.4"," 2.68"," 2.76"," 4.23"," 6.03"," 7.55"," 7.17"," 6.32"," 6.17"," 5.83"," 3.55"," 3.38"," 3.71"," 4.23"," 5.53"," 4.7"," 4.43"," 4.11"," 3.88"," 4.12"," 4.81"," 4.49"," 3.24"," 3.54"," 6.81"," 5.79"," 5.29"," 6.85"," 6.43"," 11.75"," 14.06"," 15.77"," 20.27"," 11.84"," 16.5"," 22.15"," 23.43"," 22"," 20.01"
"2014F","RI","DFEIV"," .2"," .2"," .2"," .3"," .6"," .3"," .1"," .1"," .2"," .5"," 1"," .8"," .7"," .7"," .9"," .7"," .6"," .5"," .9"," .9"," .6"," 1.6"," .4"," .6"," 1.1"," .6"," 3.8"," 1.9"," .9"," .9"," 1.6"," 1.4"," 1"," 1.2"," .8"," 1.9"," 2"," 3.2"," 4.5"," 1.6"," 2.2"," 2.9"," 3.9"," 7.7"," 12.1"
"2014F","RI","DFICD"," .71"," .76"," .76"," .96"," 2.15"," 2.34"," 2.23"," 2.82"," 2.99"," 4.15"," 5.65"," 7.25"," 7.14"," 7.54"," 7.29"," 7.11"," 4.71"," 5.01"," 4.62"," 4.81"," 7.53"," 6.01"," 5.31"," 5.18"," 5.13"," 5.11"," 6.04"," 5.8"," 4.63"," 5.09"," 7.9"," 7.41"," 6.8"," 7.86"," 10.22"," 14.58"," 17.36"," 18.53"," 25.13"," 15.7"," 19.9"," 24.47"," 25.65"," 24.7"," 24.5"
"2014F","RI","DFICV"," 2.8"," 2.7"," 2.6"," 3"," 5.5"," 6"," 6.2"," 8.1"," 8.5"," 9.5"," 13.6"," 13.6"," 13.4"," 16"," 18.2"," 11.4"," 8.8"," 18.1"," 8.4"," 9.7"," 12.2"," 9.3"," 10.1"," 9.3"," 10.1"," 8.3"," 10.3"," 11.5"," 6.7"," 6.9"," 7.6"," 5.2"," 6"," 11.1"," 14.9"," 17.3"," 21.7"," 17.5"," 14"," 14.7"," 17.1"," 17.5"," 15"," 12.3"," 16.3"
"2014F","RI","DFISB"," 3915"," 3542"," 3484"," 3157"," 2565"," 2565"," 2781"," 2864"," 2826"," 2291"," 2417"," 1871"," 1882"," 2121"," 2495"," 1604"," 1864"," 3610"," 1807"," 2021"," 1624"," 1545"," 1908"," 1795"," 1978"," 1630"," 1708"," 1991"," 1448"," 1365"," 961"," 698"," 881"," 1416"," 1458"," 1187"," 1252"," 946"," 557"," 937"," 859"," 715"," 587"," 499"," 665"
"2014F","RI","DFRCD"," 1.49"," 1.57"," 1.58"," 1.78"," 2.7"," 2.85"," 3.04"," 3.4"," 3.66"," 5.25"," 7.29"," 8.93"," 8.66"," 8.45"," 8.51"," 8.15"," 6.33"," 6.31"," 6.39"," 7.18"," 8.38"," 7.71"," 7.04"," 6.89"," 6.83"," 6.75"," 7.61"," 7.64"," 6.7"," 6.63"," 9.72"," 9.55"," 8.68"," 10.38"," 11.67"," 15.45"," 18.28"," 20.21"," 24.96"," 18.47"," 22.77"," 25.89"," 29.3"," 28.32"," 27.61"
"2014F","RI","DFRCV"," 50.7"," 56.1"," 58.6"," 62.5"," 86"," 89.6"," 103.7"," 114.2"," 115.8"," 151.5"," 140"," 133.5"," 124.4"," 142.3"," 168.7"," 181.3"," 123.2"," 134.1"," 153.5"," 147.7"," 148.1"," 139.7"," 155.9"," 140.4"," 155.6"," 136.1"," 154.2"," 160.3"," 127.4"," 121.9"," 184.6"," 197.9"," 169.5"," 230.6"," 264.3"," 335.5"," 304.4"," 346.5"," 410.8"," 325.1"," 385.4"," 403.4"," 449.8"," 460.5"," 437.3"
"2014F","RI","DFRFB"," 0"," 0"," 0"," 3"," 173"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","DFTCD"," 1.35"," 1.44"," 1.44"," 1.66"," 2.61"," 2.76"," 2.93"," 3.31"," 3.53"," 5.09"," 7.06"," 8.71"," 8.45"," 8.3"," 8.27"," 8.01"," 6.17"," 6.14"," 6.28"," 6.96"," 8.45"," 7.75"," 7.15"," 7.08"," 6.95"," 6.98"," 7.78"," 7.97"," 6.91"," 7.13"," 10.11"," 9.71"," 8.94"," 10.46"," 11.99"," 16"," 18.74"," 20.36"," 26.3"," 18.2"," 22.14"," 26.61"," 28.89"," 27.97"," 26.31"
"2014F","RI","DFTCV"," 67.9"," 75.9"," 78.2"," 86"," 125.4"," 128.5"," 147.1"," 161.8"," 162.3"," 214.4"," 207"," 202"," 195.5"," 227.6"," 262.5"," 230.6"," 207.4"," 241.5"," 243.1"," 258.5"," 260"," 258.9"," 249.8"," 236.9"," 261.6"," 237.1"," 272.1"," 310.8"," 224.2"," 226.8"," 321.1"," 324.8"," 295.4"," 400.8"," 454.4"," 575.1"," 579.6"," 680.7"," 765"," 588"," 693.9"," 772.2"," 797"," 815.9"," 858.9"
