"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","OK","CLKCD"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","OK","CLKCV"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","OK","CLOCD"," 0"," .68"," .46"," .36"," .81"," .94"," 1.31"," 1.23"," 1.48"," 1.65"," 1.39"," 1.55"," 1.77"," 1.77"," 1.76"," 1.79"," 1.85"," 1.96"," 1.44"," 1.39"," 1.3"," 1.3"," 1.38"," 1.39"," 1.5"," 1.35"," 1.34"," 1.43"," 1.27"," 1.29"," 1.61"," 1.38"," 1.74"," 1.72"," 1.58"," 1.61"," 1.88"," 1.95"," 2.13"," 3.98"," 3.55"," 3.6"," 3.88"," 3.72"," 3.45"
"2014F","OK","CLOCV"," 0"," .1"," 0"," 1.4"," 3.3"," .4"," 1.9"," 6"," 12.1"," 13.6"," 7.8"," 22.3"," 25.1"," 22.4"," 26.3"," 32.7"," 30.3"," 25.3"," 17.2"," 19.7"," 16.5"," 21"," 22.9"," 37.2"," 24.1"," 44.7"," 22"," 22"," 20.6"," 21.7"," 22.8"," 20"," 25.4"," 24.6"," 23.9"," 24.7"," 28.2"," 30.1"," 31.1"," 48"," 44"," 42.5"," 44.7"," 45.3"," 45.9"
"2014F","OK","CLOSB"," 0"," 76"," 75"," 3961"," 4084"," 473"," 1469"," 4881"," 8196"," 8211"," 5600"," 14391"," 14169"," 12639"," 14969"," 18220"," 16363"," 12927"," 11962"," 14127"," 12690"," 16098"," 16610"," 26844"," 16108"," 32983"," 16397"," 15353"," 16270"," 16776"," 14200"," 14452"," 14587"," 14330"," 15122"," 15378"," 15017"," 15418"," 14588"," 12056"," 12406"," 11805"," 11536"," 12188"," 13311"
"2014F","OK","CLRCD"," .9"," .84"," .98"," 1.48"," 1.07"," 1.58"," 1.41"," 1.61"," 1.71"," 2.97"," 2.54"," 3.42"," 3.18"," 2.91"," 2.92"," 2.83"," 2.78"," 2.4"," 2.12"," 2.43"," 2.41"," 2.36"," 2.43"," 2.16"," 2.25"," 2.24"," 2.14"," 2.14"," 2.1"," 2.05"," 0"," 2.25"," 2.43"," 2.24"," 0"," 2.45"," 3.73"," 2.94"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","OK","CLRCV"," .1"," 0"," 0"," 0"," 0"," 0"," 0"," .1"," 0"," .2"," .4"," .1"," .2"," 0"," .1"," 0"," .1"," 0"," .1"," 0"," 0"," 0"," 0"," 0"," 0"," .1"," 0"," 1.2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","OK","CLRFB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 10"," 0"," 0"," 33"," 38"," 23"," 15"," 7"," 5"," 5"," 1"," 1"," 15"," 5"," 10"," 8"," 8"," 3"," 0"," 1"," 1"," 1"," 5"," 4"," 5"," 2"," 4"," 7"," 3"," 0"," 0"," 0"," 0"," 0"
"2014F","OK","CLTCD"," .65"," .66"," .5"," .36"," .81"," .96"," 1.31"," 1.14"," 1.14"," 1.22"," 1.24"," 1.46"," 1.66"," 1.74"," 1.73"," 1.69"," 1.65"," 1.58"," 1.48"," 1.36"," 1.4"," 1.32"," 1.24"," 1.25"," 1.04"," 1.03"," .99"," .95"," .93"," .93"," .97"," .92"," .97"," 1"," 1.05"," 1.04"," 1.13"," 1.2"," 1.35"," 1.72"," 1.78"," 1.81"," 2.04"," 2.08"," 2.02"
"2014F","OK","CLTCV"," .1"," .1"," .1"," 1.5"," 3.4"," .5"," 2"," 14.1"," 50"," 73.9"," 132.4"," 230.6"," 337.3"," 380.6"," 400.4"," 400.2"," 360.3"," 379.9"," 398.8"," 368.4"," 390.1"," 412"," 407.5"," 443.8"," 347.8"," 379.7"," 370.2"," 371.3"," 342.5"," 335.4"," 368.8"," 347.5"," 377.7"," 395.4"," 392.1"," 412.2"," 432.7"," 447.9"," 529.9"," 640.4"," 614.8"," 686.1"," 666.2"," 697.9"," 680"
