"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","DE","CLKCD"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DE","CLKCV"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DE","CLOCD"," .28"," .46"," .4"," .43"," .93"," 1.2"," 1.02"," 1.34"," 1.19"," 1.25"," 1.2"," 1.39"," 1.37"," 1.34"," 1.3"," 1.33"," 1.33"," 1.3"," 1.33"," 1.28"," 1.15"," 1.34"," 1.3"," 1.27"," 1.27"," 1.26"," 1.29"," 1.29"," 1.29"," 1.27"," 1.26"," 1.42"," 1.58"," 1.52"," 1.81"," 2.03"," 2.11"," 2.18"," 2.58"," 2.48"," 0"," 0"," 0"," 0"," 0"
"2014F","DE","CLOCV"," .2"," .3"," .2"," .3"," .5"," .8"," .6"," .8"," 3.2"," 2.4"," 5.4"," 6"," 5.7"," 5"," 6.1"," 7"," 6.7"," 7.1"," 8.1"," 6.5"," 6.1"," 6.9"," 4.6"," 5.5"," 6"," 6.1"," 5.3"," 5.6"," 5.6"," 4.7"," 5.9"," 6.4"," 4"," 3.9"," 5.6"," 6.2"," 5.6"," 5.9"," 5.6"," 1.4"," 0"," 0"," 0"," 0"," 0"
"2014F","DE","CLOSB"," 835"," 613"," 573"," 722"," 544"," 639"," 578"," 633"," 2678"," 1910"," 4503"," 4288"," 4185"," 3743"," 4672"," 5289"," 5036"," 5416"," 6084"," 5120"," 5314"," 5157"," 3547"," 4340"," 4721"," 4833"," 4076"," 4340"," 4365"," 3708"," 4654"," 4462"," 2557"," 2565"," 3099"," 3067"," 2680"," 2703"," 2186"," 565"," 0"," 0"," 0"," 0"," 0"
"2014F","DE","CLRCD"," 1.13"," 1.25"," 1.47"," 1.55"," 2.27"," 2.73"," 1.75"," 2.67"," 2.96"," 3.02"," 3.38"," 4.16"," 4.22"," 3.73"," 4.07"," 3.76"," 3.75"," 3.5"," 3.65"," 3.51"," 3.75"," 3.6"," 3.74"," 3.65"," 3.52"," 3.34"," 3.33"," 3.37"," 3.33"," 3.54"," 3.47"," 5.04"," 0"," 0"," 0"," 0"," 4.87"," 4.77"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DE","CLRCV"," .1"," .1"," .1"," .1"," .1"," .1"," 0"," .1"," .1"," 0"," .1"," .1"," .2"," .1"," .1"," .1"," .2"," .8"," .4"," .4"," .4"," .3"," 0"," .8"," .4"," 0"," 0"," .1"," .1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DE","CLRFB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 328"," 90"," 45"," 55"," 75"," 74"," 59"," 60"," 47"," 35"," 58"," 39"," 46"," 50"," 54"," 47"," 50"," 14"," 12"," 15"," 17"," 9"," 10"," 13"," 24"," 14"," 15"," 12"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DE","CLTCD"," .39"," .52"," .54"," .57"," 1.1"," 1.16"," 1.02"," 1.1"," 1.29"," 1.35"," 1.57"," 1.98"," 2.07"," 1.96"," 1.93"," 1.87"," 1.87"," 1.77"," 1.76"," 1.75"," 1.75"," 1.74"," 1.7"," 1.66"," 1.59"," 1.58"," 1.57"," 1.55"," 1.54"," 1.56"," 1.5"," 2.08"," 1.59"," 1.88"," 2.18"," 2.11"," 2.32"," 2.37"," 3.53"," 3.26"," 3.35"," 3.41"," 3.35"," 3.2"," 3.08"
"2014F","DE","CLTCV"," 14.5"," 19.1"," 12.6"," 12.1"," 23.4"," 26.5"," 20.6"," 19.6"," 28.1"," 32.2"," 44"," 99.4"," 99.2"," 142.8"," 140.3"," 133.2"," 124"," 124.8"," 121.7"," 107"," 104.3"," 98.9"," 78.4"," 105.4"," 91.4"," 82.9"," 79.6"," 75.1"," 70.4"," 55.9"," 75.1"," 79.8"," 64.3"," 88.1"," 116.9"," 119.4"," 131.3"," 151.4"," 214.7"," 110.5"," 101.3"," 61"," 58.3"," 58.4"," 31.5"
"2014F","DE","CLTXD"," .36"," .54"," .49"," .49"," 1.01"," 1.26"," 1.04"," 1.39"," 1.2"," 1.26"," 1.2"," 1.4"," 1.4"," 1.35"," 1.31"," 1.34"," 1.35"," 1.38"," 1.36"," 1.32"," 1.2"," 1.38"," 1.3"," 1.36"," 1.32"," 1.26"," 1.3"," 1.3"," 1.3"," 1.27"," 1.27"," 1.43"," 1.58"," 1.52"," 1.81"," 2.03"," 2.11"," 2.18"," 2.58"," 2.48"," 0"," 0"," 0"," 0"," 0"
"2014F","DE","CLTXV"," .4"," .4"," .3"," .4"," .7"," .9"," .7"," 1"," 3.3"," 2.5"," 5.5"," 6.1"," 6.3"," 5.2"," 6.2"," 7.3"," 7.1"," 8.9"," 8.9"," 7.4"," 7"," 7.8"," 4.6"," 7.5"," 7.2"," 6.1"," 5.5"," 5.8"," 5.9"," 4.8"," 5.9"," 6.4"," 4"," 3.9"," 5.6"," 6.2"," 5.7"," 5.9"," 5.6"," 1.4"," 0"," 0"," 0"," 0"," 0"
"2014F","DE","CLXCD"," .39"," .52"," .54"," .57"," 1.1"," 1.16"," 1.02"," 1.1"," 1.29"," 1.35"," 1.57"," 1.98"," 2.07"," 1.96"," 1.93"," 1.87"," 1.87"," 1.77"," 1.76"," 1.75"," 1.75"," 1.74"," 1.7"," 1.66"," 1.59"," 1.58"," 1.57"," 1.55"," 1.54"," 1.56"," 1.5"," 2.08"," 1.59"," 1.88"," 2.18"," 2.11"," 2.32"," 2.37"," 3.53"," 3.26"," 3.35"," 3.41"," 3.35"," 3.2"," 3.08"
"2014F","DE","CLXCV"," 14.5"," 19.1"," 12.6"," 12.1"," 23.4"," 26.5"," 20.6"," 19.6"," 28.1"," 32.2"," 44"," 99.4"," 99.2"," 142.8"," 140.3"," 133.2"," 124"," 124.8"," 121.7"," 107"," 104.3"," 98.9"," 78.4"," 105.4"," 91.4"," 82.9"," 79.6"," 75.1"," 70.4"," 55.9"," 75.1"," 79.8"," 64.3"," 88.1"," 116.9"," 119.4"," 131.3"," 151.4"," 214.7"," 110.5"," 101.3"," 61"," 58.3"," 58.4"," 31.5"
"2014F","DE","DFACD"," 1.24"," 1.34"," 1.38"," 1.78"," 2.78"," 2.81"," 3.01"," 3.53"," 3.71"," 5.49"," 7.72"," 8.53"," 7.94"," 8.22"," 8.29"," 8.52"," 6.56"," 6.53"," 6.66"," 7.27"," 8.71"," 8.26"," 7.97"," 7.92"," 8.05"," 8"," 9.09"," 8.93"," 7.77"," 8.16"," 11.19"," 10.51"," 9.74"," 11.33"," 13.04"," 17.22"," 19.39"," 20.66"," 28.23"," 17.79"," 21.46"," 27.35"," 28.12"," 27.21"," 24.15"
"2014F","DE","DFACV"," 2.8"," 3.5"," 2.5"," 4.2"," 8.2"," 8.4"," 11.1"," 14"," 15"," 24.6"," 43.3"," 46.6"," 43.9"," 55.5"," 57.7"," 62.7"," 57"," 61.4"," 57"," 77"," 68.1"," 68.2"," 63.5"," 73.8"," 69.4"," 69.5"," 82.3"," 79.1"," 68.6"," 66.4"," 140.1"," 84.6"," 84.1"," 99.7"," 121.1"," 166.4"," 189.3"," 198.3"," 234.7"," 144.8"," 174.1"," 228.1"," 224"," 219.6"," 205.9"
