"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","ME","DFEIV"," .2"," .6"," .7"," .9"," 1.1"," .6"," .6"," .4"," .5"," 1"," 2.2"," 1.8"," 2.5"," 2.3"," 1.6"," 1"," .7"," .8"," 1.3"," 4.4"," .7"," .7"," .7"," 3.5"," .4"," .7"," .5"," .5"," .3"," .6"," 1.6"," .3"," 1.5"," 5.2"," 4.9"," 1.9"," 1.4"," 2.4"," 1.7"," .9"," 1.3"," .9"," .5"," .8"," 1"
"2014F","ME","DFICD"," .63"," .67"," .66"," .84"," 1.93"," 2.3"," 2.55"," 2.9"," 3.09"," 4.45"," 5.94"," 6.43"," 7.07"," 6.97"," 7.01"," 6.65"," 4.74"," 4.74"," 4.44"," 5.34"," 6.17"," 5.83"," 5.42"," 5.17"," 5.13"," 4.96"," 5.94"," 5.98"," 4.08"," 4.39"," 8"," 7.46"," 6.87"," 7.89"," 9.51"," 13.03"," 16.11"," 17.78"," 24.04"," 15.39"," 18.71"," 24.01"," 25.17"," 24.24"," 24.16"
"2014F","ME","DFICV"," 2.9"," 3.2"," 3.1"," 3.9"," 8.2"," 9.2"," 11.4"," 13.8"," 12.6"," 19.6"," 26.4"," 27.9"," 37.7"," 25.8"," 30.5"," 19.7"," 17.1"," 28.9"," 36.6"," 37.3"," 30.2"," 30.6"," 27.6"," 40.5"," 47"," 34.7"," 46.1"," 43.6"," 32.1"," 26.4"," 45.1"," 34.6"," 32.7"," 59.5"," 82.1"," 80.3"," 76.7"," 97.7"," 153.1"," 76.6"," 92.3"," 130.7"," 132.3"," 82"," 82.8"
"2014F","ME","DFISB"," 4690"," 4833"," 4706"," 4678"," 4263"," 3975"," 4476"," 4744"," 4073"," 4399"," 4436"," 4341"," 5332"," 3705"," 4357"," 2964"," 3606"," 6107"," 8239"," 6971"," 4901"," 5248"," 5094"," 7818"," 9163"," 6991"," 7773"," 7290"," 7869"," 6011"," 5641"," 4642"," 4762"," 7545"," 8637"," 6161"," 4758"," 5495"," 6366"," 4975"," 4933"," 5441"," 5256"," 3384"," 3426"
"2014F","ME","DFRCD"," 1.51"," 1.58"," 1.59"," 1.79"," 2.72"," 2.87"," 3.06"," 3.42"," 3.5"," 4.96"," 6.94"," 8.68"," 8.33"," 7.78"," 7.87"," 7.55"," 5.63"," 5.66"," 5.88"," 6.77"," 7.49"," 7.34"," 6.66"," 6.31"," 6.26"," 6.02"," 7.44"," 7.21"," 6.02"," 6.19"," 9.85"," 9.22"," 8.56"," 9.96"," 11.45"," 15.05"," 17.43"," 19.36"," 24.41"," 18.17"," 20.14"," 25.4"," 28.75"," 27.79"," 27.22"
"2014F","ME","DFRCV"," 69.1"," 73"," 78"," 85"," 125.8"," 127.9"," 161.4"," 198.3"," 184.9"," 210.5"," 257.7"," 264"," 239.7"," 146.9"," 174.7"," 239.7"," 207.9"," 205.5"," 234.2"," 248.9"," 261.1"," 255.1"," 238.1"," 224.4"," 228.6"," 267.2"," 326.7"," 310.6"," 264.6"," 268.1"," 398.9"," 367.6"," 336"," 527.2"," 658.4"," 738.2"," 751.8"," 812.4"," 844.9"," 567.4"," 543.5"," 743.7"," 698.1"," 708"," 708.3"
"2014F","ME","DFRFB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","ME","DFTCD"," 1.37"," 1.43"," 1.44"," 1.67"," 2.61"," 2.78"," 2.97"," 3.36"," 3.47"," 4.91"," 6.83"," 8.43"," 8.18"," 7.98"," 7.98"," 7.94"," 5.92"," 6.09"," 6.11"," 6.84"," 7.78"," 7.47"," 6.87"," 6.56"," 6.65"," 6.39"," 7.61"," 7.36"," 6.05"," 6.38"," 9.75"," 9.13"," 8.55"," 9.93"," 11.53"," 15.46"," 17.92"," 19.62"," 25.96"," 18.27"," 20.69"," 26.35"," 28.32"," 27.77"," 26.09"
"2014F","ME","DFTCV"," 94.2"," 101.2"," 108.4"," 121.3"," 182.9"," 186.5"," 235.6"," 289.4"," 276"," 327.1"," 422.8"," 454.3"," 436.7"," 341.8"," 420.3"," 479.4"," 425.8"," 466.7"," 536.2"," 528.4"," 604.5"," 504.1"," 486.6"," 514.4"," 566"," 548.6"," 662.5"," 628.6"," 536.8"," 553.8"," 868.7"," 759.3"," 725.1"," 1125.6"," 1311.2"," 1526.2"," 1622.9"," 1802.3"," 2153.5"," 1404.4"," 1497.8"," 1997.1"," 1895"," 1820.6"," 1747.9"
"2014F","ME","DFTXD"," 1.38"," 1.45"," 1.46"," 1.67"," 2.62"," 2.78"," 2.97"," 3.36"," 3.47"," 4.91"," 6.83"," 8.44"," 8.18"," 8"," 7.99"," 7.94"," 5.93"," 6.1"," 6.11"," 6.88"," 7.79"," 7.48"," 6.88"," 6.59"," 6.65"," 6.4"," 7.62"," 7.37"," 6.06"," 6.39"," 9.75"," 9.13"," 8.57"," 9.95"," 11.57"," 15.46"," 17.92"," 19.62"," 25.96"," 18.27"," 20.7"," 26.35"," 28.32"," 27.77"," 26.09"
"2014F","ME","DFTXV"," 94"," 100.6"," 107.7"," 120.4"," 181.8"," 185.9"," 235"," 289"," 275.5"," 326.1"," 420.6"," 452.5"," 434.2"," 339.5"," 418.8"," 478.4"," 425.1"," 465.9"," 534.8"," 524"," 603.8"," 503.4"," 485.8"," 511"," 565.6"," 547.8"," 662"," 628.1"," 536.5"," 553.3"," 867.1"," 759.1"," 723.6"," 1120.4"," 1306.3"," 1524.3"," 1621.6"," 1800"," 2151.8"," 1403.5"," 1496.5"," 1996.2"," 1894.5"," 1819.7"," 1746.9"
"2014F","ME","DKEID"," .41"," .48"," .46"," 1.13"," 2.07"," 2.48"," 2.55"," 2.79"," 2.96"," 4.59"," 6.33"," 7.96"," 7.54"," 6.44"," 6.33"," 5.89"," 3.49"," 4.19"," 4.43"," 4.14"," 5.4"," 4.59"," 4.37"," 3.95"," 3.8"," 3.78"," 4.68"," 4.26"," 3.05"," 3.54"," 6.81"," 5.79"," 5.29"," 6.85"," 6.43"," 11.75"," 14.06"," 15.77"," 19.91"," 12.73"," 16.48"," 22.15"," 23.43"," 22"," 20.01"
