"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","KS","CLKCD"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","KS","CLKCV"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","KS","CLOCD"," .45"," .5"," .5"," .45"," .96"," .92"," 1.19"," 1.05"," 1.27"," 1.56"," 1.32"," 1.53"," 1.72"," 1.75"," 1.76"," 1.69"," 1.74"," 1.59"," 1.42"," 1.28"," 1.18"," 1.26"," 1.31"," 1.4"," 1.35"," 1.34"," 1.27"," 1.3"," 1.25"," 1.33"," 1.26"," 1.49"," 1.52"," 1.52"," 1.54"," 1.68"," 2"," 2.12"," 2.44"," 2.53"," 2.61"," 2.44"," 2.85"," 2.49"," 2.46"
"2014F","KS","CLOCV"," 1"," .9"," 1"," 1.3"," 2.8"," 2.5"," 2.2"," 3.8"," 2.8"," 7.2"," 9.4"," 11.6"," 13.7"," 10.7"," 11.7"," 13.2"," 9.7"," 8.7"," 6.5"," 5.2"," 4.5"," 4.6"," 5.1"," 4.5"," 4.4"," 4.5"," 5"," 4.4"," 3.4"," 3.6"," 4.1"," 5.8"," 6.5"," 5.8"," 7.7"," 8.4"," 11.4"," 12.2"," 9.8"," 6.3"," 6.9"," 6.1"," 5.7"," 5.1"," 7.3"
"2014F","KS","CLOSB"," 2188"," 1725"," 1948"," 2777"," 2948"," 2749"," 1892"," 3580"," 2226"," 4616"," 7139"," 7586"," 7974"," 6138"," 6639"," 7794"," 5580"," 5463"," 4558"," 4070"," 3799"," 3626"," 3873"," 3230"," 3286"," 3336"," 3913"," 3356"," 2714"," 2686"," 3240"," 3862"," 4276"," 3842"," 5040"," 5013"," 5680"," 5765"," 4007"," 2474"," 2652"," 2504"," 1999"," 2032"," 2948"
"2014F","KS","CLRCD"," .91"," .99"," 1.07"," 1.18"," 1.14"," 0"," 0"," 0"," 1.9"," 2.21"," 2.15"," 2.67"," 2.2"," 2.97"," 2.72"," 2.31"," 2.33"," 1.94"," 1.8"," 1.85"," 1.88"," 1.82"," 1.63"," 1.4"," 1.38"," 1.19"," 1.21"," 1.24"," 1.06"," 1.18"," 1.59"," 1.74"," 1.24"," 1.19"," 0"," 0"," 1.78"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","KS","CLRCV"," .1"," .1"," .1"," .1"," 0"," 0"," 0"," 0"," .1"," .3"," 0"," 0"," .1"," 0"," 0"," 0"," 0"," 0"," 0"," .1"," 0"," 0"," 0"," .1"," .2"," .1"," .3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","KS","CLRFB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 15"," 16"," 8"," 6"," 3"," 1"," 1"," 0"," 0"," 2"," 1"," 1"," 2"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 1"," 1"," 1"," 2"," 1"," 0"," 0"," 0"," 0"," 0"
"2014F","KS","CLTCD"," .34"," .35"," .36"," .33"," .41"," .68"," .75"," .76"," .91"," 1.01"," 1.08"," 1.2"," 1.36"," 1.43"," 1.51"," 1.41"," 1.33"," 1.27"," 1.24"," 1.24"," 1.24"," 1.23"," 1.18"," 1.03"," 1.03"," 1.03"," 1"," 1.02"," .98"," .96"," .99"," 1.05"," .99"," 1.02"," 1.03"," 1.13"," 1.21"," 1.24"," 1.42"," 1.44"," 1.52"," 1.76"," 1.84"," 1.78"," 1.8"
"2014F","KS","CLTCV"," 3.7"," 3.7"," 4.4"," 8.2"," 16"," 42.5"," 55.3"," 68.1"," 123.9"," 149.6"," 207"," 254.8"," 288.1"," 330.1"," 415.1"," 365.8"," 334.4"," 340.5"," 334.5"," 332.1"," 337.3"," 329.4"," 299.1"," 310.7"," 309.8"," 297.1"," 337.2"," 318.5"," 304.2"," 315.3"," 358.2"," 373.3"," 387.3"," 397.1"," 399"," 428.8"," 439.2"," 492.8"," 529.6"," 511.7"," 546.4"," 608.8"," 566"," 580.8"," 568.5"
